SL No.,TimeStamp,Duration,X,Y,Quadrant
930,330989,219,753,751,Q5
931,331388,319,797,712,Q5
932,331886,100,134,242,Q7
933,332843,180,292,263,Q7
934,333042,219,66,262,Q7
935,333302,179,386,255,Q7
936,333501,160,480,240,Q7
937,333680,180,485,247,Q7
938,333880,100,592,246,Q8
939,334039,239,614,244,Q8
940,334378,319,609,248,Q8
941,334717,139,494,269,Q7
942,334896,359,500,203,Q7
943,335734,160,508,200,Q7
944,336172,279,447,248,Q7
945,336970,120,447,213,Q7
946,337289,159,66,226,Q7
947,337468,180,280,215,Q7
948,337668,299,275,216,Q7
949,337987,180,306,222,Q7
950,338306,239,104,596,Q4
951,338625,120,107,602,Q4
952,338804,160,70,648,Q4
953,339163,100,99,673,Q4
954,339582,120,472,771,Q4
955,339881,180,476,531,Q4
956,340220,219,123,640,Q4
957,340698,159,107,674,Q4
958,340977,319,83,660,Q4
959,341336,120,83,666,Q4
960,341675,199,131,451,Q4
961,341894,160,158,443,Q4
962,342533,100,207,491,Q4
963,342732,179,209,479,Q4
964,343051,120,112,669,Q4
965,343689,139,446,206,Q7
966,344048,120,190,214,Q7
967,344247,179,75,206,Q7
968,344466,359,277,208,Q7
969,344845,179,66,216,Q7
970,345065,259,276,213,Q7
971,345344,199,440,213,Q7
972,345583,199,262,230,Q7
973,345842,179,77,222,Q7
974,346101,459,257,225,Q7
975,346660,159,132,683,Q4
976,346879,100,127,686,Q4
977,347038,399,116,680,Q4
978,347457,120,101,741,Q4
979,347836,179,111,716,Q4
980,348314,339,119,727,Q4
981,348733,319,98,753,Q4
982,349251,199,56,755,Q4
983,349710,179,106,755,Q4
984,350208,100,748,835,Q2
985,350508,179,714,850,Q2
986,351046,100,698,580,Q5
987,351205,179,699,581,Q5
988,351405,100,704,586,Q5
989,351544,100,685,551,Q5
990,351664,219,693,560,Q5
991,352342,140,63,582,Q4
992,352621,180,85,569,Q4
993,353199,100,171,286,Q7
994,353598,299,277,241,Q7
995,353957,120,141,245,Q7
996,354196,199,286,213,Q7
997,354455,419,473,207,Q7
998,354894,319,529,201,Q7
999,355233,379,596,211,Q8
1000,355811,179,611,207,Q8
1001,356190,379,507,246,Q7
1002,356589,120,450,199,Q7
1003,356888,120,450,215,Q7
1004,357506,100,249,251,Q7
1005,358702,180,97,595,Q4
1006,358921,179,94,592,Q4
1007,359140,120,74,583,Q4
1008,359340,239,48,584,Q4
1009,359978,219,120,595,Q4
1010,360217,179,125,615,Q4
1011,360416,259,113,599,Q4
1012,360696,120,113,599,Q4
1013,361573,100,63,226,Q7
1014,361712,259,233,220,Q7
1015,362012,239,77,235,Q7
1016,362311,100,234,218,Q7
1017,362689,159,720,589,Q5
1018,362869,279,701,595,Q5
1019,363168,279,693,597,Q5
1020,363507,339,728,580,Q5
1021,363906,140,721,628,Q5
1022,364165,379,727,625,Q5
1023,364683,100,735,590,Q5
1024,364803,139,728,605,Q5
1025,364982,180,733,581,Q5
1026,365182,159,716,564,Q5
1027,365361,279,686,570,Q5
1028,365660,100,691,566,Q5
1029,365800,139,746,589,Q5
1030,365959,279,742,588,Q5
1031,366358,140,737,617,Q5
1032,366657,199,705,625,Q5
1033,366876,319,701,630,Q5
1034,367215,140,700,637,Q5
1035,367375,100,745,631,Q5
1036,367514,120,746,626,Q5
1037,367973,120,830,650,Q5
1038,368252,120,751,652,Q5
1039,368611,120,767,714,Q5
1040,369408,179,101,623,Q4
1041,369648,339,95,570,Q4
1042,370006,219,109,601,Q4
1043,370286,140,109,609,Q4
1044,370605,219,106,583,Q4
1045,370884,239,103,578,Q4
1046,371641,100,439,212,Q7
1047,372299,100,813,753,Q5
1048,372857,160,793,651,Q5
1049,373077,140,818,631,Q5
1050,373436,140,119,653,Q4
1051,373595,100,102,650,Q4
1052,373715,100,107,654,Q4
1053,374333,140,134,636,Q4
1054,374552,180,127,632,Q4
1055,374831,379,80,581,Q4
1056,375230,100,99,590,Q4
1057,375350,120,119,608,Q4
1058,375489,279,116,605,Q4
1059,376067,259,780,784,Q5
1060,376386,160,842,757,Q5
1061,376865,139,739,743,Q5
1062,377423,239,738,750,Q5
1063,377722,518,723,751,Q5
1064,378320,139,812,742,Q5
1065,378580,120,797,768,Q5
1066,378919,199,855,757,Q5
1067,379337,100,797,669,Q5
1068,379576,159,341,248,Q7
1069,380513,140,552,233,Q8
1070,380832,180,605,225,Q8
1071,381151,160,605,230,Q8
1072,381331,120,608,226,Q8
1073,381829,120,514,274,Q7
1074,381969,219,517,259,Q7
1075,382248,140,465,240,Q7
1076,385259,179,349,258,Q7
1077,386455,319,336,248,Q7
1078,386913,159,260,247,Q7
1079,387153,219,106,583,Q4
1080,387392,140,100,599,Q4
1081,387571,100,91,644,Q4
1082,387711,180,101,651,Q4
1083,387950,139,100,685,Q4
1084,388170,120,71,657,Q4
1085,388508,140,84,583,Q4
1086,388668,180,85,598,Q4
1087,388867,120,90,681,Q4
1088,389266,100,93,688,Q4
1089,389445,419,77,698,Q4
1090,389944,100,102,704,Q4
1091,390502,479,63,585,Q4
1092,391499,160,124,707,Q4
1093,391798,120,142,774,Q4
1094,391978,100,136,760,Q4
1095,393174,140,133,744,Q4
1096,393433,120,128,724,Q4
1097,393573,199,159,751,Q4
1098,393892,140,154,751,Q4
1099,394071,139,147,743,Q4
1100,394330,100,661,722,Q5
1101,394530,199,164,723,Q4
1102,394749,100,168,735,Q4
1103,394948,100,496,823,Q1
1104,395068,159,489,829,Q1
1105,395566,100,742,799,Q5
1106,395726,100,729,811,Q2
1107,396025,239,729,580,Q5
1108,396324,120,733,624,Q5
1109,396523,120,695,606,Q5
1110,396663,239,722,554,Q5
1111,396982,159,686,576,Q5
1112,397361,179,693,560,Q5
1113,397640,160,701,559,Q5
1114,398118,179,712,559,Q5
1115,398417,538,705,616,Q5
1116,399115,199,719,635,Q5
1117,399474,359,751,681,Q5
1118,400072,139,747,659,Q5
1119,400610,180,716,652,Q5
1120,400870,239,702,656,Q5
1121,401129,160,785,660,Q5
1122,401408,199,767,664,Q5
1123,401647,139,754,681,Q5
1124,401926,120,734,711,Q5
1125,402345,140,139,759,Q4
1126,402724,179,146,767,Q4
1127,402923,199,145,776,Q4
1128,403143,140,145,781,Q4
1129,403801,160,766,775,Q5
1130,404020,120,760,775,Q5
1131,404179,219,784,807,Q2
1132,404419,160,835,809,Q2
1133,405296,219,801,674,Q5
1134,405535,120,761,670,Q5
1135,405675,140,763,670,Q5
1136,405914,199,135,734,Q4
1137,406133,100,129,751,Q4
1138,406273,160,145,777,Q4
1139,406452,100,122,805,Q1
1140,406572,160,136,829,Q1
1141,406831,140,130,827,Q1
1142,407270,179,126,704,Q4
1143,407788,179,134,705,Q4
1144,408067,139,130,700,Q4
1145,408306,120,825,726,Q5
1146,408526,140,778,772,Q5
1147,408685,239,772,726,Q5
1148,408944,279,778,674,Q5
1149,409243,160,724,578,Q5
1150,409722,179,438,251,Q7
1151,410978,120,538,245,Q8
1152,411158,199,593,250,Q8
1153,411516,120,607,250,Q8
1154,411656,339,599,253,Q8
1155,412015,179,509,260,Q7
1156,412254,478,500,223,Q7
1157,412832,259,504,230,Q7
1158,413111,100,435,249,Q7
1159,413311,100,428,224,Q7
1160,413709,179,437,219,Q7
1161,414407,239,265,206,Q7
1162,414706,219,252,208,Q7
1163,415045,199,100,195,Q7
1164,415264,259,236,207,Q7
1165,415903,140,148,725,Q4
1166,416142,339,122,709,Q4
1167,416501,180,136,715,Q4
1168,416860,259,150,720,Q4
1169,417298,199,151,723,Q4
1170,417537,140,154,714,Q4
1171,417956,119,528,655,Q4
1172,418096,100,483,673,Q4
1173,418215,100,477,676,Q4
1174,418853,279,778,751,Q5
1175,419152,239,765,749,Q5
1176,419591,140,720,738,Q5
1177,420050,279,755,759,Q5
1178,420548,139,767,681,Q5
1179,420947,100,772,862,Q2
1180,422741,140,750,729,Q5
1181,422940,180,783,744,Q5
1182,423240,120,762,737,Q5
1183,423479,160,761,736,Q5
1184,423838,140,762,679,Q5
1185,424196,120,746,673,Q5
1186,424476,180,759,830,Q2
1187,424934,140,746,834,Q2
1188,425094,319,737,845,Q2
1189,425712,120,811,858,Q2
1190,425891,279,707,852,Q2
1191,426210,100,700,843,Q2
1192,426449,160,773,850,Q2
1193,426848,419,788,881,Q2
1194,427287,379,782,885,Q2
1195,427686,140,757,839,Q2
1196,427845,219,757,838,Q2
1197,428084,678,722,827,Q2
1198,428882,139,759,841,Q2
1199,429181,140,788,893,Q2
1200,429340,160,750,913,Q2
1201,429580,478,719,813,Q2
1202,430317,179,755,789,Q5
1203,430537,140,763,757,Q5
1204,430716,160,720,770,Q5
1205,431015,140,765,761,Q5
1206,431274,179,794,789,Q5
1207,431633,219,748,741,Q5
1208,432092,120,786,742,Q5
1209,432630,179,761,751,Q5
1210,432829,140,790,746,Q5
1211,433408,140,781,752,Q5
1212,433707,140,777,732,Q5
1213,433866,120,754,682,Q5
1214,434006,100,743,699,Q5
1215,434404,140,751,695,Q5
1216,434684,299,759,708,Q5
1217,435063,120,254,737,Q4
1218,435382,219,133,721,Q4
1219,435681,279,123,750,Q4
1220,436000,160,116,682,Q4
1221,436179,159,116,702,Q4
1222,436697,140,108,671,Q4
1223,437056,120,110,747,Q4
1224,437295,239,128,744,Q4
1225,437634,100,139,257,Q7
1226,438292,259,75,221,Q7
1227,438572,160,232,215,Q7
1228,438751,180,255,212,Q7
1229,438950,100,92,233,Q7
1230,439289,199,145,720,Q4
1231,439768,119,786,739,Q5
1232,440147,100,776,745,Q5
1233,440266,159,763,741,Q5
1234,440485,199,777,744,Q5
1235,440944,100,118,696,Q4
1236,441064,299,116,714,Q4
1237,441403,219,123,728,Q4
1238,441642,120,157,720,Q4
1239,441861,159,814,711,Q5
1240,442439,140,758,670,Q5
1241,443177,140,77,664,Q4
1242,443337,339,87,668,Q4
1243,443775,399,109,735,Q4
1244,444353,139,784,751,Q5
1245,444752,100,770,754,Q5
1246,445330,120,533,221,Q9
1247,445490,120,434,197,Q7
1248,446227,379,261,194,Q7
1249,446746,120,155,690,Q4
1250,446925,120,106,686,Q4
1251,447085,319,96,669,Q4
1252,447444,219,102,708,Q4
1253,447683,140,102,698,Q4
1254,448122,140,756,739,Q5
1255,448281,140,742,677,Q5
1256,449378,120,740,686,Q5
1257,449737,159,764,731,Q5
1258,450414,120,744,728,Q5
1259,450554,179,780,720,Q5
1260,450813,399,764,740,Q5
1261,452328,100,113,723,Q4
1262,452528,279,133,710,Q4
1263,453026,140,479,210,Q7
1264,453584,319,273,205,Q7
1265,453983,180,513,202,Q7
1266,454183,399,593,200,Q8
1267,454601,718,591,203,Q8
1268,455379,140,601,215,Q8
1269,455678,219,491,248,Q7
1270,455917,339,498,256,Q7
1271,456276,120,448,217,Q7
1272,456436,120,432,208,Q7
1273,459007,120,95,671,Q4
1274,459386,120,137,854,Q1
1275,459566,140,99,601,Q4
1276,459765,199,86,587,Q4
1277,459984,100,100,628,Q4
1278,460104,498,94,637,Q4
1279,460722,319,52,638,Q4
1280,461181,159,49,633,Q4
1281,461460,299,55,654,Q4
1282,461858,199,56,644,Q4
1283,462197,100,107,641,Q4
1284,462357,219,109,637,Q4
1285,462616,219,112,645,Q4
1286,462955,120,722,667,Q5
1287,463374,120,686,622,Q5
1288,463613,120,725,597,Q5
1289,463812,140,719,599,Q5
1290,464012,120,728,614,Q5
1291,464371,100,752,624,Q5
1292,464749,140,809,620,Q5
1293,464909,100,826,622,Q5
1294,465308,299,742,646,Q5
1295,465726,219,812,627,Q5
1296,465966,140,839,660,Q5
1297,466125,100,855,649,Q5
1298,466703,199,818,617,Q5
1299,466942,140,745,644,Q5
1300,467102,120,751,624,Q5
1301,467521,120,732,640,Q5
1302,467800,239,713,636,Q5
1303,468139,199,709,638,Q5
1304,468498,299,780,658,Q5
1305,468817,199,769,645,Q5
1306,469036,100,761,643,Q5
1307,469814,179,756,662,Q5
1308,470053,199,820,645,Q5
1309,470412,359,763,650,Q5
1310,470810,120,752,647,Q5
1311,470950,100,764,668,Q5
1312,471289,239,813,643,Q5
1313,471987,140,703,601,Q5
1314,472545,120,329,237,Q7
1315,472804,120,268,224,Q7
1316,473881,239,453,219,Q7
1317,474658,160,585,220,Q8
1318,474838,179,587,220,Q8
1319,475137,140,594,233,Q8
1320,475576,160,783,672,Q5
1321,475795,399,748,668,Q5
1322,476333,399,547,227,Q8
1323,476991,140,499,247,Q7
1324,478387,140,495,274,Q7
1325,478686,159,452,227,Q7
1326,478865,160,433,228,Q7
1327,479762,299,248,234,Q7
1328,480460,120,415,243,Q7
1329,480879,159,70,242,Q7
1330,481058,259,268,240,Q7
1331,481337,120,430,242,Q7
1332,482454,120,285,246,Q7
1333,482633,179,273,247,Q7
1334,482853,120,273,251,Q7
1335,483231,120,286,242,Q7
1336,484188,159,472,240,Q7
1337,484428,179,330,246,Q7
1338,484767,159,440,241,Q7
1339,485325,219,94,246,Q7
1340,485624,279,263,254,Q7
1341,485983,219,324,252,Q7
1342,486242,120,269,248,Q7
1343,486541,120,298,252,Q7
1344,488116,140,116,610,Q4
1345,488276,140,113,627,Q4
1346,488475,100,102,683,Q4
1347,488774,219,105,644,Q4
1348,489133,120,98,602,Q4
1349,489332,120,91,603,Q4
1350,489472,219,73,622,Q4
1351,489711,140,58,618,Q4
1352,489891,219,54,630,Q4
1353,490389,159,97,637,Q4
1354,490688,120,130,680,Q4
1355,490907,179,131,676,Q4
1356,491187,100,130,656,Q4
1357,491306,160,127,664,Q4
1358,491565,199,134,687,Q4
1359,491785,120,94,710,Q4
1360,491924,120,89,762,Q4
1361,492104,140,92,778,Q4
1362,492602,359,95,591,Q4
1363,493160,179,78,556,Q4
1364,493360,379,99,576,Q4
1365,493758,140,51,578,Q4
1366,494058,299,89,632,Q4
1367,494556,100,132,649,Q4
1368,494676,160,136,628,Q4
1369,495054,140,113,649,Q4
1370,495214,239,88,660,Q4
1371,495553,199,96,655,Q4
1372,495772,259,136,686,Q4
1373,496450,100,142,705,Q4
1374,496570,219,136,680,Q4
1375,496809,140,126,689,Q4
1376,496968,160,126,703,Q4
1377,497148,299,141,701,Q4
1378,497606,120,720,617,Q5
1379,497846,100,746,621,Q5
1380,498284,299,709,599,Q5
1381,498643,179,698,614,Q5
1382,498942,339,714,601,Q5
1383,499401,219,687,582,Q5
1384,500198,140,761,652,Q5
1385,500457,279,765,624,Q5
1386,501095,120,766,742,Q5
1387,501494,100,752,702,Q5
1388,501614,120,761,802,Q2
1389,501833,100,761,776,Q5
1390,502252,120,768,608,Q5
1391,502531,259,754,622,Q5
1392,502850,140,732,594,Q5
1393,503010,100,737,587,Q5
1394,503129,139,741,604,Q5
1395,503388,100,761,676,Q5
1396,503528,160,758,682,Q5
1397,503947,319,755,766,Q5
1398,504445,219,739,788,Q5
1399,504884,120,704,623,Q5
1400,505183,100,716,620,Q5
1401,505502,359,742,587,Q5
1402,506200,119,701,624,Q5
1403,506499,279,723,608,Q5
1404,506798,120,726,611,Q5
1405,507037,180,696,605,Q5
1406,507615,120,774,615,Q5
1407,507834,140,829,627,Q5
1408,507994,120,823,645,Q5
1409,508173,239,758,637,Q5
1410,508532,140,748,607,Q5
1411,508692,419,737,605,Q5
1412,509270,179,144,660,Q4
1413,509469,100,101,642,Q4
1414,509728,180,75,626,Q4
1415,510287,179,727,572,Q5
1416,510646,120,231,291,Q7
1417,511483,120,153,254,Q7
1418,511622,180,93,247,Q7
1419,511842,179,264,238,Q7
1420,512061,459,516,229,Q7
1421,512540,459,593,233,Q8
1422,513118,339,603,246,Q8
1423,514015,120,503,202,Q7
1424,514274,219,481,236,Q7
1425,514513,140,455,235,Q7
1426,515151,140,448,239,Q7
1427,516308,179,238,215,Q7
1428,517444,339,438,197,Q7
1429,517943,160,90,223,Q7
1430,518242,239,250,213,Q7
1431,518521,279,69,222,Q7
1432,518900,219,136,272,Q7
1433,519199,140,256,256,Q7
1434,519996,140,244,209,Q7
1435,520156,379,266,210,Q7
1436,520554,299,100,223,Q7
1437,520873,299,248,217,Q7
1438,521292,140,157,692,Q4
1439,521591,160,128,676,Q4
1440,522309,239,96,604,Q4
1441,523206,120,145,690,Q4
1442,523366,219,131,669,Q4
1443,523605,199,126,703,Q4
1444,523824,120,123,706,Q4
1445,524303,199,97,650,Q4
1446,524522,100,71,643,Q4
1447,524642,179,64,629,Q4
1448,524861,219,80,630,Q4
1449,525100,518,89,617,Q4
1450,525658,140,75,644,Q4
1451,525998,100,46,647,Q4
1452,526296,180,108,634,Q4
1453,526755,120,120,726,Q4
1454,526954,140,123,706,Q4
1455,527174,159,155,722,Q4
1456,527513,120,158,731,Q4
1457,527951,479,710,614,Q5
1458,528649,299,701,584,Q5
1459,528988,159,718,591,Q5
1460,529467,120,84,713,Q4
1461,529766,100,125,745,Q4
1462,530822,359,712,630,Q5
1463,531361,120,719,609,Q5
1464,531500,100,717,599,Q5
1465,531620,140,696,604,Q5
1466,532258,100,727,658,Q5
1467,532557,120,766,743,Q5
1468,533255,140,737,736,Q5
1469,533554,299,778,763,Q5
1470,533972,100,713,746,Q5
1471,534112,120,717,736,Q5
1472,534311,160,734,736,Q5
1473,534690,179,768,739,Q5
1474,534890,140,774,751,Q5
1475,535448,100,815,638,Q5
1476,535587,239,739,831,Q2
1477,535906,159,756,828,Q2
1478,536345,239,765,660,Q5
1479,536963,100,758,744,Q5
1480,537262,199,743,749,Q5
1481,537581,100,774,758,Q5
1482,537741,100,756,760,Q5
1483,537860,259,760,775,Q5
1484,538339,180,723,659,Q5
1485,538638,120,723,656,Q5
1486,538837,120,752,662,Q5
1487,538997,120,753,645,Q5
1488,539236,239,741,691,Q5
1489,539535,139,766,683,Q5
1490,540193,179,117,725,Q4
1491,540532,199,100,659,Q4
1492,541569,279,124,745,Q4
1493,541987,140,90,736,Q4
1494,542167,399,75,752,Q4
1495,542845,379,118,760,Q4
1496,543562,140,162,736,Q4
1497,543742,120,688,714,Q5
1498,543961,199,745,722,Q5
1499,544180,120,753,704,Q5
1500,544519,100,782,682,Q5
1501,544978,120,707,697,Q5
1502,545177,120,762,721,Q5
1503,545337,100,760,723,Q5
1504,545656,140,779,720,Q5
1505,545855,239,768,709,Q5
1506,546234,120,174,251,Q7
1507,547410,219,107,205,Q7
1508,547849,279,768,688,Q5
1509,548547,100,758,693,Q5
1510,548746,259,782,731,Q5
1511,549424,120,116,731,Q4
1512,549643,160,121,741,Q4
1513,549843,159,144,732,Q4
1514,550680,180,818,760,Q5
1515,550959,100,795,748,Q5
1516,551079,120,755,708,Q5
1517,551218,259,757,695,Q5
1518,551777,140,795,692,Q5
1519,552275,219,134,706,Q4
1520,552514,179,115,707,Q4
1521,552773,100,97,652,Q4
1522,552893,379,95,646,Q4
1523,553710,100,770,719,Q5
1524,554030,180,761,709,Q5
1525,554468,140,751,689,Q5
1526,555126,120,135,756,Q4
1527,555585,120,570,233,Q8
1528,555764,100,458,200,Q7
1529,557020,518,588,206,Q8
1530,557558,479,596,214,Q8
1531,558057,180,521,234,Q7
1532,558416,319,507,250,Q7
1533,558775,100,454,201,Q7
1534,559652,379,244,232,Q7
1535,560290,140,124,801,Q1
1536,560589,179,113,758,Q4
1537,560988,179,106,754,Q4
1538,561207,120,112,752,Q4
1539,561347,100,109,743,Q4
1540,561566,180,120,748,Q4
1541,561765,120,134,763,Q4
1542,561985,140,695,764,Q5
1543,562244,379,758,795,Q5
1544,562722,199,719,799,Q5
1545,563201,120,734,700,Q5
1546,563360,120,717,695,Q5
1547,563699,159,723,686,Q5
1548,563958,219,696,697,Q5
1549,564297,179,706,693,Q5
1550,564537,140,703,687,Q5
1551,564756,120,712,623,Q5
1552,565135,180,733,720,Q5
1553,565872,199,711,724,Q5
1554,566132,120,719,716,Q5
1555,566929,399,90,653,Q4
1556,567348,160,91,646,Q4
1557,567567,359,129,756,Q4
1558,567946,160,133,767,Q4
1559,568743,199,751,738,Q5
1560,568983,159,743,735,Q5
1561,569461,159,289,329,Q7
1562,569641,100,196,256,Q7
1563,569940,120,256,230,Q7
1564,570079,100,262,239,Q7
1565,570578,279,556,223,Q8
1566,570877,139,557,222,Q8
1567,571096,319,592,232,Q8
1568,571435,319,604,224,Q8
1569,572332,120,603,297,Q8
1570,572532,120,595,241,Q8
1571,572731,239,494,261,Q7
1572,573289,120,701,577,Q5
1573,573588,179,717,634,Q5
1574,574346,100,93,644,Q4
1575,575303,120,119,774,Q4
1576,575482,100,123,769,Q4
1577,576200,120,133,776,Q4
1578,576519,120,120,764,Q4
1579,576678,160,106,711,Q4
1580,576898,100,102,650,Q4
1581,577117,259,86,652,Q4
1582,577436,140,460,267,Q7
1583,577596,199,439,237,Q7
1584,578632,160,255,244,Q7
1585,578812,100,59,250,Q7
1586,578932,100,66,266,Q7
1587,579131,100,254,241,Q7
1588,579310,618,442,238,Q7
1589,580008,100,729,663,Q5
1590,580128,160,715,579,Q5
1591,580447,160,712,607,Q5
1592,580746,140,343,239,Q7
1593,581304,100,242,236,Q7
1594,581523,180,100,238,Q7
1595,581962,120,241,240,Q7
1596,582161,120,105,666,Q4
1597,582540,160,80,583,Q4
1598,582959,120,78,606,Q4
1599,583118,160,88,627,Q4
1600,583298,120,80,610,Q4
1601,583437,359,54,645,Q4
1602,584016,160,693,612,Q5
1603,584414,160,741,734,Q5
1604,584793,120,693,622,Q5
1605,586747,658,714,565,Q5
1606,587505,100,700,560,Q5
1607,587624,239,715,595,Q5
1608,588103,100,710,625,Q5
1609,588402,100,710,640,Q5
1610,588741,160,730,603,Q5
1611,588920,100,738,614,Q5
1612,589379,120,756,659,Q5
1613,589578,140,731,702,Q5
1614,589817,140,737,655,Q5
1615,590276,140,707,634,Q5
1616,590675,339,686,615,Q5
1617,591034,120,706,642,Q5
1618,591173,120,740,684,Q5
1619,591452,100,705,681,Q5
1620,591612,139,750,665,Q5
1621,592090,100,703,657,Q5
1622,592230,219,700,659,Q5
1623,592469,100,753,687,Q5
1624,593207,140,760,751,Q5
1625,593366,100,720,664,Q5
1626,593526,120,697,648,Q5
1627,594004,100,711,836,Q2
1628,594403,199,800,844,Q2
1629,594862,279,781,882,Q2
1630,595200,359,787,890,Q2
1631,595599,279,784,891,Q2
1632,596277,120,720,599,Q5
1633,596477,120,686,615,Q5
1634,597493,160,717,601,Q5
1635,597673,379,693,604,Q5
1636,598091,179,737,639,Q5
1637,598351,180,767,671,Q5
1638,598809,219,685,576,Q5
1639,599208,120,730,574,Q5
1640,599387,100,723,594,Q5
1641,600344,100,62,595,Q4
1642,600464,100,81,612,Q4
1643,600942,120,272,229,Q7
1644,601441,120,737,596,Q5
1645,601640,179,746,596,Q5
1646,601840,279,783,613,Q5
1647,602139,140,736,582,Q5
1648,602378,200,703,600,Q5
1649,602737,140,775,592,Q5
1650,602936,140,777,595,Q5
1651,603195,120,772,640,Q5
1652,603554,159,754,640,Q5
1653,603853,120,766,741,Q5
1654,603993,239,747,743,Q5
1655,604731,319,743,599,Q5
1656,605349,100,120,626,Q4
1657,605827,379,432,250,Q7
1658,606924,299,493,236,Q7
1659,607243,159,451,231,Q7
1660,607642,658,601,239,Q8
1661,608459,279,512,245,Q7
1662,608818,100,494,227,Q7
1663,609017,319,498,219,Q7
1664,609635,279,447,233,Q7
1665,610014,279,445,216,Q7
1666,610313,139,433,220,Q7
1667,610473,179,600,244,Q8
1668,610971,319,429,232,Q7
1669,611450,100,440,233,Q7
1670,611569,718,439,251,Q7
1671,612546,140,434,245,Q7
1672,613942,498,263,188,Q7
1673,614500,120,272,205,Q7
1674,614839,160,89,581,Q4
1675,615118,120,88,585,Q4
1676,615896,100,93,588,Q4
1677,616035,100,92,588,Q4
1678,616853,140,50,587,Q4
1679,617152,239,97,610,Q4
1680,617710,140,127,621,Q4
1681,617869,120,148,657,Q4
1682,618149,100,115,635,Q4
1683,618368,279,117,631,Q4
1684,618866,200,118,629,Q4
1685,619345,100,474,813,Q1
1686,619943,100,725,568,Q5
1687,620062,180,700,583,Q5
1688,620262,160,689,579,Q5
1689,620860,160,681,571,Q5
1690,621059,159,740,593,Q5
1691,621299,160,726,594,Q5
1692,621558,120,748,658,Q5
1693,622036,219,748,657,Q5
1694,622634,180,704,633,Q5
1695,622993,179,751,641,Q5
1696,623233,279,787,682,Q5
1697,623532,319,762,714,Q5
1698,623970,100,779,705,Q5
1699,624369,180,752,655,Q5
1700,624568,279,742,630,Q5
1701,625067,100,117,629,Q4
1702,625286,120,105,611,Q4
1703,625426,140,101,579,Q4
1704,625924,140,109,623,Q4
1705,626163,160,103,603,Q4
1706,626622,180,768,677,Q5
1707,627439,100,444,228,Q7
1708,627579,120,458,215,Q7
1709,628058,239,248,194,Q7
1710,628317,100,291,199,Q7
1711,628456,538,510,203,Q7
1712,629014,498,597,201,Q8
1713,629633,299,496,227,Q7
1714,630011,140,508,231,Q7
1715,630171,159,460,203,Q7
1716,630470,120,437,212,Q7
1717,631108,100,478,139,Q7
1718,631646,120,453,236,Q7
1719,631826,120,119,223,Q7
1720,632364,160,115,637,Q4
1721,632663,140,127,617,Q4
1722,632862,120,726,739,Q5
1723,633241,179,768,709,Q5
1724,633441,100,766,732,Q5
1725,635275,120,246,222,Q7
1726,635574,120,103,615,Q4
1727,635833,120,92,612,Q4
1728,636032,120,77,598,Q4
1729,636212,179,62,586,Q4
1730,636571,120,94,664,Q4
1731,636850,179,90,656,Q4
1732,637149,100,77,624,Q4
1733,637408,100,73,653,Q4
1734,637807,100,703,717,Q5
1735,638066,219,727,609,Q5
1736,638365,160,703,630,Q5
1737,638664,139,707,582,Q5
1738,639103,140,689,572,Q5
1739,639302,100,724,716,Q5
1740,639522,159,724,711,Q5
1741,639701,120,713,649,Q5
1742,639841,140,710,636,Q5
1743,640000,199,710,621,Q5
1744,640399,100,712,623,Q5
1745,641116,160,99,654,Q4
1746,641495,100,697,647,Q5
1747,641615,160,715,614,Q5
1748,641814,100,725,620,Q5
1749,641994,180,788,620,Q5
1750,642253,120,713,599,Q5
1751,642452,120,813,636,Q5
1752,642951,120,38,660,Q4
1753,643409,219,111,663,Q4
1754,643788,239,115,676,Q4
1755,644586,140,715,640,Q5
1756,644745,339,699,642,Q5
1757,645144,259,742,640,Q5
1758,645423,140,750,664,Q5
1759,645682,100,737,678,Q5
1760,645882,180,726,721,Q5
1761,646081,120,723,719,Q5
1762,646380,100,714,705,Q5
1763,646579,299,764,716,Q5
1764,646898,180,742,722,Q5
1765,647656,120,726,711,Q5
1766,647975,279,705,703,Q5
1767,648334,239,749,699,Q5
1768,648733,239,755,648,Q5
1769,649131,120,822,632,Q5
1770,649470,140,139,743,Q4
1771,649949,100,337,240,Q7
1772,651743,100,454,232,Q7
1773,651943,120,439,237,Q7
1774,653119,140,444,231,Q7
1775,653358,299,645,256,Q8
1776,653737,120,499,205,Q7
1777,653877,219,433,220,Q7
1778,654116,219,432,235,Q7
1779,654415,319,531,202,Q7
1780,654834,100,444,234,Q7
1781,655153,179,625,230,Q8
1782,655452,459,520,213,Q7
1783,655930,120,432,231,Q7
1784,656309,100,608,197,Q8
1785,656429,100,609,210,Q8
1786,656768,120,1220,231,Q9
1787,656907,498,1256,200,Q9
1788,657425,100,1105,203,Q9
1789,657605,100,1038,44,Q8
1790,657764,538,869,21,Q8
1791,658482,259,575,211,Q8
1792,658861,179,462,218,Q7
1793,659160,120,437,233,Q7
1794,659320,100,302,254,Q7
1795,659599,379,447,246,Q7
1796,659997,100,448,257,Q7
1797,660815,160,302,247,Q7
1798,660994,199,307,229,Q7
1799,661234,140,187,187,Q7
1800,661393,179,116,173,Q7
1801,661592,140,74,168,Q7
1802,661752,239,147,179,Q7
1803,662011,180,249,167,Q7
1804,663247,160,88,583,Q4
1805,663726,120,71,585,Q4
1806,663965,100,88,589,Q4
