SL No.,TimeStamp,Duration,X,Y,Quadrant
1805,833826,180,92,266,Q7
1806,834504,319,99,257,Q7
1807,836538,299,111,252,Q7
1808,837455,100,145,299,Q7
1809,837933,180,104,269,Q7
1810,838173,339,104,270,Q7
1811,838532,140,100,275,Q7
1812,838831,100,80,264,Q7
1813,839648,100,239,272,Q7
1814,841363,140,1032,569,Q5
1815,841542,100,1029,550,Q5
1816,842778,140,133,296,Q7
1817,843097,120,97,276,Q7
1818,843456,159,82,273,Q7
1819,843676,160,93,274,Q7
1820,843875,199,74,279,Q7
1821,844533,100,64,322,Q7
1822,845849,259,281,781,Q4
1823,846148,160,242,826,Q1
1824,846327,120,209,884,Q1
1825,846566,279,218,891,Q1
1826,847125,339,309,695,Q4
1827,847523,179,903,725,Q5
1828,847723,199,818,729,Q5
1829,848022,139,1036,751,Q5
1830,848241,199,1026,749,Q5
1831,848620,100,938,555,Q5
1832,848919,120,844,687,Q5
1833,850733,100,696,475,Q5
1834,851511,140,193,879,Q1
1835,851750,160,215,887,Q1
1836,851970,120,221,885,Q1
1837,852468,139,554,555,Q5
1838,852807,279,87,528,Q4
1839,853664,120,54,532,Q4
1840,854163,179,716,478,Q5
1841,855000,180,827,711,Q5
1842,855957,119,835,713,Q5
1843,856136,100,813,698,Q5
1844,857193,100,942,510,Q5
1845,857492,179,997,730,Q5
1846,857712,100,1166,731,Q6
1847,857931,140,717,777,Q5
1848,858190,140,726,773,Q5
1849,858409,219,980,708,Q5
1850,859007,180,996,701,Q5
1851,859705,160,289,584,Q4
1852,859944,100,437,630,Q4
1853,860682,100,544,780,Q5
1854,860922,100,524,786,Q4
1855,861779,180,81,534,Q4
1856,863812,100,553,577,Q5
1857,864630,100,740,502,Q5
1858,864869,120,806,605,Q5
1859,865188,100,796,598,Q5
1860,865627,120,802,957,Q2
1861,866883,120,606,710,Q5
1862,867740,199,446,971,Q1
1863,868358,120,427,830,Q1
1864,868737,100,385,797,Q4
1865,868956,120,368,795,Q4
1866,869195,180,377,799,Q4
1867,869615,239,952,549,Q5
1868,870073,199,399,595,Q4
1869,870292,100,388,587,Q4
1870,871688,339,342,675,Q4
1871,872545,100,303,645,Q4
1872,873502,179,949,612,Q5
1873,873701,140,998,582,Q5
1874,874658,100,865,584,Q5
1875,875516,160,237,224,Q7
1876,876233,239,265,222,Q7
1877,876493,140,248,194,Q7
1878,876652,120,274,209,Q7
1879,877190,140,66,219,Q7
1880,879025,100,238,194,Q7
1881,879384,139,255,252,Q7
1882,880341,119,258,246,Q7
1883,880739,219,58,248,Q7
1884,882035,219,313,679,Q4
1885,883790,100,899,661,Q5
1886,883929,160,886,683,Q5
1887,884109,100,911,666,Q5
1888,884607,259,869,681,Q5
1889,885664,100,1057,598,Q5
1890,886182,100,717,558,Q5
1891,887658,100,849,531,Q5
1892,888674,139,882,975,Q2
1893,888854,100,870,980,Q2
1894,889831,100,883,463,Q5
1895,890369,100,723,502,Q5
1896,891366,120,868,658,Q5
1897,892163,100,814,690,Q5
1898,893360,319,345,697,Q4
1899,893778,100,308,651,Q4
1900,895074,179,760,683,Q5
1901,895274,159,847,650,Q5
1902,896251,100,899,516,Q5
1903,896490,100,883,502,Q5
1904,896629,120,864,469,Q5
1905,896789,120,759,549,Q5
1906,897248,100,866,589,Q5
1907,897447,100,856,636,Q5
1908,898763,239,959,685,Q5
1909,899022,319,969,737,Q5
1910,899361,259,963,740,Q5
1911,899640,100,909,745,Q5
1912,900238,199,934,747,Q5
1913,900537,179,930,745,Q5
1914,900816,100,1017,807,Q2
1915,900936,119,1074,788,Q6
1916,901255,199,1104,789,Q6
1917,901634,160,1065,782,Q5
1918,901953,100,1073,766,Q6
1919,902132,259,1068,783,Q6
1920,902970,239,1187,757,Q6
1921,903229,180,1202,814,Q3
1922,903946,140,822,674,Q5
1923,905721,120,939,681,Q5
1924,906459,120,961,523,Q5
1925,906718,100,960,503,Q5
1926,906837,100,955,558,Q5
1927,907675,199,963,568,Q5
1928,907914,100,959,577,Q5
1929,908213,159,913,695,Q5
1930,909310,160,1106,650,Q6
1931,910227,100,934,569,Q5
1932,910426,239,1115,543,Q6
1933,910805,179,1170,520,Q6
1934,911503,159,1078,625,Q6
1935,911902,180,340,664,Q4
1936,912141,159,318,667,Q4
1937,912500,120,345,697,Q4
1938,912679,219,157,770,Q4
1939,914513,100,891,690,Q5
1940,914793,120,927,687,Q5
1941,914932,120,912,704,Q5
1942,915670,100,858,561,Q5
1943,916168,100,956,663,Q5
1944,916328,140,958,663,Q5
1945,916487,160,953,660,Q5
1946,916707,139,1109,823,Q3
1947,916866,179,1114,810,Q3
1948,917105,259,1105,817,Q3
1949,917604,160,991,865,Q2
1950,917783,120,1000,851,Q2
1951,918062,100,877,975,Q2
1952,918302,259,909,984,Q2
1953,918680,100,377,692,Q4
1954,919578,199,977,752,Q5
1955,920355,120,1131,702,Q6
1956,920594,140,1171,723,Q6
1957,920814,179,986,724,Q5
1958,921651,120,404,786,Q4
1959,921810,140,356,785,Q4
1960,922010,259,361,785,Q4
1961,922289,199,359,763,Q4
1962,923705,160,1061,681,Q5
1963,924243,179,1035,649,Q5
1964,924841,139,965,698,Q5
1965,925040,279,1027,662,Q5
1966,925479,139,1010,672,Q5
1967,925658,120,1002,663,Q5
1968,925798,120,1003,672,Q5
1969,925978,140,1076,685,Q6
1970,926137,199,1091,677,Q6
1971,926356,179,1002,669,Q5
1972,927174,140,960,664,Q5
1973,927473,140,967,655,Q5
1974,927752,100,314,706,Q4
1975,928051,100,287,738,Q4
1976,928629,100,1009,685,Q5
1977,929826,120,1093,662,Q6
1978,930065,140,1035,657,Q5
1979,930224,279,1036,652,Q5
1980,930663,160,1129,681,Q6
1981,930842,120,1085,792,Q6
1982,930982,120,1096,776,Q6
1983,931121,299,1167,727,Q6
1984,931540,259,1047,952,Q2
1985,931879,140,1024,970,Q2
1986,932158,259,1199,687,Q6
1987,932477,179,1228,691,Q6
1988,933155,100,926,672,Q5
1989,933275,179,1005,735,Q5
1990,933952,279,1113,672,Q6
1991,934930,160,1098,653,Q6
1992,935109,120,933,748,Q5
1993,935268,239,948,751,Q5
1994,936206,119,941,753,Q5
1995,936465,219,900,788,Q5
1996,937501,120,322,688,Q4
1997,938119,120,939,752,Q5
1998,938279,219,974,758,Q5
1999,938897,140,328,713,Q4
2000,939196,140,282,726,Q4
2001,939555,140,302,759,Q4
2002,940871,100,323,713,Q4
2003,941608,160,966,770,Q5
2004,942386,139,945,677,Q5
2005,942685,140,893,661,Q5
2006,942845,100,885,677,Q5
2007,943084,199,902,660,Q5
2008,943642,100,895,673,Q5
2009,944101,120,900,630,Q5
2010,944739,100,955,812,Q2
2011,945736,160,286,822,Q1
2012,946633,140,1092,670,Q6
2013,946852,160,1156,672,Q6
2014,947111,120,1156,672,Q6
2015,947550,159,188,302,Q7
2016,949145,140,434,287,Q7
2017,950122,160,138,217,Q7
2018,952754,199,51,222,Q7
2019,953750,100,44,215,Q7
2020,954109,120,69,206,Q7
2021,954508,159,79,218,Q7
2022,955385,140,79,213,Q7
2023,956143,140,97,198,Q7
2024,957838,140,1047,644,Q5
2025,958436,100,395,783,Q4
2026,958795,239,303,826,Q1
2027,959054,100,325,806,Q1
2028,960749,120,1055,705,Q5
2029,961008,159,1016,697,Q5
2030,961307,179,1112,681,Q6
2031,961646,120,1035,691,Q5
2032,961945,120,1094,687,Q6
2033,963241,100,1061,681,Q5
2034,963540,100,998,668,Q5
2035,963839,120,998,680,Q5
2036,964098,120,1016,687,Q5
2037,964397,120,1000,699,Q5
2038,964696,239,1074,676,Q6
2039,964995,339,1150,663,Q6
2040,965414,140,1178,657,Q6
2041,965573,139,1096,678,Q6
2042,966191,259,1105,665,Q6
2043,966730,279,1097,667,Q6
2044,967049,119,1149,650,Q6
2045,967288,160,1048,674,Q5
2046,967547,100,977,684,Q5
2047,967727,140,996,675,Q5
2048,968165,160,1091,665,Q6
2049,968744,279,1146,662,Q6
2050,969162,160,1195,655,Q6
2051,969601,359,1077,670,Q6
2052,970259,199,1051,636,Q5
2053,970498,179,1034,617,Q5
2054,970996,140,1020,692,Q5
2055,971176,120,1098,693,Q6
2056,973010,119,107,226,Q7
2057,973289,259,107,215,Q7
2058,973588,160,107,210,Q7
2059,973768,100,103,212,Q7
2060,973887,159,111,203,Q7
2061,974466,259,222,585,Q4
2062,975462,119,39,213,Q7
2063,976718,199,1062,676,Q5
2064,977097,379,385,773,Q4
2065,977496,239,302,694,Q4
2066,977795,239,306,704,Q4
2067,978054,120,320,711,Q4
2068,978214,219,311,712,Q4
2069,978991,100,1023,676,Q5
2070,979350,120,998,690,Q5
2071,979709,100,304,696,Q4
2072,979849,140,299,702,Q4
2073,980008,160,299,807,Q1
2074,980227,100,320,806,Q1
2075,980347,140,312,802,Q1
2076,980626,179,1128,660,Q6
2077,981145,160,1094,666,Q6
2078,981404,120,1009,693,Q5
2079,981683,100,950,757,Q5
2080,981842,279,978,743,Q5
2081,982241,160,968,752,Q5
2082,982440,120,967,748,Q5
2083,982700,259,963,745,Q5
2084,983078,239,956,745,Q5
2085,983338,160,957,747,Q5
2086,983617,140,969,730,Q5
2087,984115,100,158,658,Q4
2088,984693,100,395,793,Q4
2089,985092,100,350,538,Q4
2090,985790,120,368,458,Q4
2091,986468,239,432,623,Q4
2092,987385,259,758,741,Q5
2093,987923,120,953,746,Q5
2094,988083,100,936,744,Q5
2095,988202,299,935,732,Q5
2096,988601,139,930,739,Q5
2097,988781,120,761,721,Q5
2098,988960,120,759,730,Q5
2099,989199,179,800,955,Q2
2100,990077,219,788,712,Q5
2101,991153,100,934,664,Q5
2102,991911,120,144,790,Q4
2103,992349,199,233,787,Q4
2104,992589,140,237,774,Q4
2105,993446,120,107,695,Q4
2106,993705,279,386,700,Q4
2107,995300,139,55,216,Q7
2108,998231,179,824,713,Q5
2109,1000025,180,87,261,Q7
2110,1000344,120,234,238,Q7
2111,1001441,100,1230,211,Q9
2112,1003554,100,900,800,Q2
2113,1003754,179,1046,766,Q5
2114,1004332,120,450,726,Q4
2115,1004751,179,434,680,Q4
2116,1005010,100,389,696,Q4
2117,1005149,160,396,708,Q4
2118,1005349,119,394,697,Q4
2119,1005648,199,498,700,Q4
2120,1006226,140,260,224,Q7
2121,1007123,279,457,695,Q4
2122,1007422,219,449,683,Q4
2123,1008838,160,449,187,Q7
2124,1010413,139,360,705,Q4
2125,1011071,120,463,789,Q4
2126,1012167,120,1192,353,Q9
2127,1012885,120,522,740,Q4
2128,1015676,160,434,528,Q4
2129,1016015,100,711,415,Q5
2130,1016713,120,1148,1026,Q3
2131,1017331,179,549,413,Q5
