SL No.,TimeStamp,Duration,X,Y,Quadrant
1800,757737,120,1017,717,Q5
1801,757877,160,1017,726,Q5
1802,758056,100,1018,715,Q5
1803,758335,199,925,878,Q2
1804,758574,279,867,878,Q2
1805,758993,319,952,874,Q2
1806,759332,179,929,871,Q2
1807,759691,159,986,838,Q2
1808,760249,120,1026,746,Q5
1809,760389,339,1024,847,Q2
1810,760748,239,999,787,Q5
1811,761047,140,1025,789,Q5
1812,761206,160,1043,772,Q5
1813,761406,259,1021,774,Q5
1814,761685,1117,992,739,Q5
1815,762821,100,993,741,Q5
1816,762981,199,1020,778,Q5
1817,763200,160,948,728,Q5
1818,763419,578,993,729,Q5
1819,764037,419,976,717,Q5
1820,764576,399,907,756,Q5
1821,765074,179,1010,699,Q5
1822,765274,120,1005,695,Q5
1823,765413,140,1068,687,Q6
1824,765573,120,966,654,Q5
1825,765712,140,994,617,Q5
1826,765991,857,916,682,Q5
1827,766888,459,913,673,Q5
1828,767407,299,855,667,Q5
1829,767905,160,980,581,Q5
1830,768105,100,983,570,Q5
1831,768304,139,871,573,Q5
1832,768683,100,1040,675,Q5
1833,769022,259,882,862,Q2
1834,769301,279,889,883,Q2
1835,769819,160,822,702,Q5
1836,769999,160,814,709,Q5
1837,770218,120,796,676,Q5
1838,770617,478,812,668,Q5
1839,771135,139,826,714,Q5
1840,771295,119,824,736,Q5
1841,771434,140,827,740,Q5
1842,771654,279,874,751,Q5
1843,771953,120,862,743,Q5
1844,772152,478,861,757,Q5
1845,772690,179,853,745,Q5
1846,772890,479,857,735,Q5
1847,773408,259,770,756,Q5
1848,774365,259,783,772,Q5
1849,774644,239,785,769,Q5
1850,774903,139,789,760,Q5
1851,775202,738,748,774,Q5
1852,775980,179,739,784,Q5
1853,776179,140,746,775,Q5
1854,776339,179,741,711,Q5
1855,776538,140,743,697,Q5
1856,776718,120,693,748,Q5
1857,776937,180,728,668,Q5
1858,777136,638,726,668,Q5
1859,777954,160,721,665,Q5
1860,778233,139,718,670,Q5
1861,778851,160,788,773,Q5
1862,779150,180,855,753,Q5
1863,779349,159,845,750,Q5
1864,779788,399,755,773,Q5
1865,780207,299,756,781,Q5
1866,780526,239,753,784,Q5
1867,781024,140,834,730,Q5
1868,781244,319,859,799,Q5
1869,781602,299,788,770,Q5
1870,782021,140,857,795,Q5
1871,782181,299,848,794,Q5
1872,782500,299,852,795,Q5
1873,782819,100,851,792,Q5
1874,782938,120,807,703,Q5
1875,783078,319,818,717,Q5
1876,783417,139,812,721,Q5
1877,783875,399,815,729,Q5
1878,784394,219,807,732,Q5
1879,784633,120,814,729,Q5
1880,784932,120,802,725,Q5
1881,785231,120,808,765,Q5
1882,785650,180,811,777,Q5
1883,787324,179,931,766,Q5
1884,787524,139,891,767,Q5
1885,787683,419,880,783,Q5
1886,788142,538,829,779,Q5
1887,788720,279,850,786,Q5
1888,789278,120,774,804,Q2
1889,789617,239,869,785,Q5
1890,789896,498,865,783,Q5
1891,790534,259,774,794,Q5
1892,790813,199,805,767,Q5
1893,791033,239,796,804,Q2
1894,791412,100,846,800,Q2
1895,791571,160,852,791,Q5
1896,791790,498,776,787,Q5
1897,792428,638,782,786,Q5
1898,793106,459,719,812,Q2
1899,793964,339,855,698,Q5
1900,794582,120,908,726,Q5
1901,795040,159,772,705,Q5
1902,795339,459,712,823,Q2
1903,795838,140,787,822,Q2
1904,796097,319,869,846,Q2
1905,796615,199,674,821,Q2
1906,796835,339,722,819,Q2
1907,797293,180,587,851,Q2
1908,797512,160,651,830,Q2
1909,797732,259,709,830,Q2
1910,798011,199,775,876,Q2
1911,798230,140,713,878,Q2
1912,798390,120,765,853,Q2
1913,798529,259,799,855,Q2
1914,798808,359,741,891,Q2
1915,799187,319,721,839,Q2
1916,799526,239,733,884,Q2
1917,799785,279,765,903,Q2
1918,800084,199,806,900,Q2
1919,800304,479,759,898,Q2
1920,800982,817,687,740,Q5
1921,801879,299,755,893,Q2
1922,802198,100,736,896,Q2
1923,802317,379,702,826,Q2
1924,802796,279,814,844,Q2
1925,803195,259,743,859,Q2
1926,803474,439,759,830,Q2
1927,803972,119,694,816,Q2
1928,804192,120,815,790,Q5
1929,804431,658,863,854,Q2
1930,805109,259,846,836,Q2
1931,805388,199,847,845,Q2
1932,805986,140,713,727,Q5
1933,806185,179,769,707,Q5
1934,806444,339,776,708,Q5
1935,806923,239,839,709,Q5
1936,807182,299,802,706,Q5
1937,807521,439,809,711,Q5
1938,807980,100,696,720,Q5
1939,808179,219,776,712,Q5
1940,808418,339,774,734,Q5
1941,808777,219,766,799,Q5
1942,809036,359,783,780,Q5
1943,809495,179,780,781,Q5
1944,809714,160,853,740,Q5
1945,809894,179,875,728,Q5
1946,810093,100,883,732,Q5
1947,810272,319,844,724,Q5
1948,810631,160,848,732,Q5
1949,810831,299,813,718,Q5
1950,811190,179,822,717,Q5
1951,811628,279,888,722,Q5
1952,812067,259,924,620,Q5
1953,812506,179,820,642,Q5
1954,812705,120,850,639,Q5
1955,813084,439,802,760,Q5
1956,813602,399,956,789,Q5
1957,814021,379,921,833,Q2
1958,814479,100,979,729,Q5
1959,814619,140,964,685,Q5
1960,814798,120,963,641,Q5
1961,815137,120,955,631,Q5
1962,815297,100,1022,632,Q5
1963,815516,180,976,644,Q5
1964,815755,199,715,318,Q8
1965,816034,120,716,321,Q8
1966,816373,140,964,746,Q5
1967,816613,239,468,549,Q4
1968,817091,179,551,414,Q5
1969,817370,379,517,368,Q7
1970,817888,160,548,327,Q8
1971,818128,518,538,262,Q8
1972,818726,279,598,265,Q8
1973,819025,279,636,289,Q8
1974,819324,180,499,255,Q7
1975,819523,140,504,255,Q7
1976,819683,180,447,252,Q7
1977,819922,319,558,269,Q8
1978,820261,299,609,277,Q8
1979,820580,219,529,319,Q7
1980,820819,180,489,399,Q7
1981,821019,180,567,467,Q5
1982,821258,140,511,310,Q7
1983,821437,180,487,431,Q4
1984,821637,120,474,369,Q7
1985,821776,658,486,367,Q7
1986,822534,199,527,441,Q4
1987,822773,120,477,504,Q4
1988,822913,299,516,482,Q4
1989,823232,180,590,480,Q5
1990,823451,439,499,474,Q4
1991,823930,558,585,549,Q5
1992,824508,180,627,547,Q5
1993,824707,120,672,550,Q5
1994,824867,120,667,551,Q5
1995,825006,100,656,546,Q5
1996,825146,299,586,547,Q5
1997,825465,159,600,547,Q5
1998,825704,120,653,557,Q5
1999,825943,339,645,581,Q5
2000,826402,578,550,558,Q5
2001,827000,399,542,462,Q5
2002,827439,160,484,382,Q7
2003,827618,359,502,355,Q7
2004,827997,179,523,424,Q4
2005,828196,140,484,455,Q4
2006,828396,140,528,474,Q4
2007,828794,120,1007,645,Q5
2008,829034,518,951,745,Q5
2009,829572,100,859,651,Q5
2010,829991,160,733,576,Q5
2011,830389,459,704,588,Q5
2012,830928,160,687,588,Q5
2013,831167,140,620,628,Q5
2014,831326,319,603,647,Q5
2015,831785,100,706,638,Q5
2016,832004,259,700,648,Q5
2017,832283,100,726,673,Q5
2018,832822,139,745,676,Q5
2019,833181,299,856,691,Q5
2020,833799,299,877,671,Q5
2021,834138,339,869,683,Q5
2022,834556,279,829,741,Q5
2023,834855,299,859,739,Q5
2024,835174,120,790,761,Q5
2025,835354,120,794,771,Q5
2026,835872,100,848,746,Q5
2027,835992,159,850,754,Q5
2028,836171,120,819,739,Q5
2029,836311,160,812,744,Q5
2030,836490,319,842,749,Q5
2031,836889,120,852,671,Q5
2032,837028,120,845,692,Q5
2033,837168,100,840,690,Q5
2034,837387,100,876,678,Q5
2035,837587,299,878,685,Q5
2036,837966,100,570,653,Q5
2037,838105,199,731,698,Q5
2038,838524,279,799,728,Q5
2039,838883,259,936,752,Q5
2040,839421,139,742,571,Q5
2041,839600,140,738,566,Q5
2042,839760,140,801,655,Q5
2043,840079,160,653,644,Q5
2044,840278,120,657,626,Q5
2045,840617,359,631,614,Q5
2046,841016,578,629,616,Q5
2047,841853,279,635,607,Q5
2048,842192,239,592,581,Q5
2049,842511,239,733,552,Q5
2050,842771,100,698,536,Q5
2051,842890,339,552,545,Q5
2052,843249,479,607,539,Q5
2053,843747,219,549,492,Q5
2054,843987,100,632,503,Q5
2055,844266,100,697,702,Q5
2056,844445,319,617,670,Q5
2057,844784,299,632,637,Q5
2058,845382,199,724,723,Q5
2059,845622,219,658,716,Q5
2060,846020,120,558,675,Q5
2061,846160,319,614,662,Q5
2062,846499,199,659,650,Q5
2063,846818,259,720,653,Q5
2064,847097,100,715,633,Q5
2065,847396,479,574,636,Q5
2066,847894,179,606,591,Q5
2067,848313,459,508,722,Q4
2068,848792,100,544,715,Q5
2069,849170,319,500,705,Q4
2070,849509,379,497,721,Q4
2071,849908,678,555,757,Q5
2072,850606,538,587,767,Q5
2073,851204,199,553,758,Q5
2074,851423,199,492,656,Q4
2075,851643,159,523,615,Q4
2076,851842,299,561,607,Q5
2077,852360,140,574,551,Q5
2078,852520,160,598,542,Q5
2079,852699,219,595,555,Q5
2080,852939,738,553,605,Q5
2081,853696,140,549,570,Q5
2082,853856,239,576,551,Q5
2083,854115,179,572,550,Q5
2084,854314,100,569,564,Q5
2085,854733,379,572,550,Q5
2086,855411,279,674,840,Q2
2087,855850,239,691,848,Q2
2088,856149,239,736,805,Q2
2089,856627,219,583,750,Q5
2090,856906,199,536,402,Q5
2091,857145,279,242,329,Q7
2092,857464,239,434,247,Q7
2093,857803,179,133,160,Q7
2094,858003,319,53,157,Q7
2095,858342,179,-32,182,Q7
2096,858541,558,-3,212,Q7
2097,859139,279,86,210,Q7
2098,859438,160,335,208,Q7
2099,859638,140,459,210,Q7
2100,859797,299,488,201,Q7
2101,860196,219,259,225,Q7
2102,860595,399,481,219,Q7
2103,861013,259,483,231,Q7
2104,861352,359,652,224,Q8
2105,861731,379,647,223,Q8
2106,862130,279,649,225,Q8
2107,862429,239,644,237,Q8
2108,862688,578,552,264,Q8
2109,863286,239,529,248,Q7
2110,863545,439,479,210,Q7
2111,864024,359,243,254,Q7
2112,864403,359,64,242,Q7
2113,865021,199,94,251,Q7
2114,865280,219,76,216,Q7
2115,865519,738,79,281,Q7
2116,866277,419,41,272,Q7
2117,866735,518,33,188,Q7
2118,867274,479,299,222,Q7
2119,867772,120,247,217,Q7
2120,867972,279,45,271,Q7
2121,868271,279,167,255,Q7
2122,868590,698,280,278,Q7
2123,869327,219,437,211,Q7
2124,869945,120,484,235,Q7
2125,870185,279,709,263,Q8
2126,870484,179,776,252,Q8
2127,870783,219,484,140,Q7
2128,871082,140,117,157,Q7
2129,871241,179,72,153,Q7
2130,871481,239,311,158,Q7
2131,871780,199,482,232,Q7
2132,871999,100,485,231,Q7
2133,872398,1715,86,247,Q7
2134,874132,319,56,250,Q7
2135,874471,1914,100,255,Q7
2136,876405,100,125,259,Q7
2137,876764,259,65,246,Q7
2138,877043,100,65,253,Q7
2139,877242,359,101,253,Q7
2140,877741,219,588,557,Q5
2141,878020,140,698,458,Q5
2142,878279,319,98,235,Q7
2143,878618,478,40,249,Q7
2144,879117,379,115,238,Q7
2145,879715,199,570,396,Q8
2146,879974,179,445,298,Q7
2147,880213,160,667,541,Q5
2148,880393,160,696,452,Q5
2149,880672,199,611,259,Q8
2150,880971,120,304,278,Q7
2151,881110,339,361,301,Q7
2152,882147,120,634,591,Q5
2153,882346,140,704,795,Q5
2154,882506,120,698,795,Q5
2155,882646,119,709,805,Q2
2156,882825,219,982,815,Q2
2157,883064,199,976,818,Q2
2158,883343,339,691,705,Q5
2159,883842,120,1101,954,Q3
2160,884021,140,1174,1039,Q3
2161,884240,339,618,1017,Q2
2162,884639,379,325,1006,Q1
2163,885038,518,567,1068,Q2
2164,885636,179,647,1015,Q2
2165,885836,100,611,1015,Q2
2166,886035,120,246,1015,Q1
2167,886174,239,299,1016,Q1
2168,886434,279,267,1008,Q1
2169,886733,339,328,1009,Q1
2170,887131,279,16,1022,Q1
2171,887430,179,111,995,Q1
2172,887630,339,26,991,Q1
2173,887989,219,78,991,Q1
2174,888268,140,506,1077,Q1
2175,888527,339,323,1024,Q1
2176,888886,159,224,1016,Q1
2177,889065,199,279,1010,Q1
2178,889285,140,323,1015,Q1
2179,889584,120,507,995,Q1
2180,889723,279,566,988,Q2
2181,890162,239,458,459,Q4
2182,890461,199,464,214,Q7
2183,890999,319,322,1014,Q1
2184,891398,399,577,682,Q5
2185,891817,180,672,571,Q5
2186,892016,279,667,560,Q5
2187,892315,199,566,779,Q5
2188,892674,140,184,187,Q7
2189,892873,140,62,200,Q7
2190,893033,518,42,246,Q7
2191,893731,120,665,644,Q5
2192,894070,140,562,692,Q5
2193,894249,199,591,667,Q5
2194,894468,199,610,773,Q5
2195,894728,319,546,869,Q2
2196,895186,160,617,606,Q5
2197,895366,219,640,738,Q5
2198,895685,179,1183,1007,Q3
2199,895884,259,1215,1012,Q3
2200,896682,179,674,728,Q5
2201,896881,279,630,671,Q5
2202,897180,379,638,732,Q5
2203,897579,180,573,771,Q5
2204,897838,458,669,646,Q5
2205,898316,239,710,691,Q5
2206,898576,219,749,737,Q5
2207,898934,219,722,732,Q5
2208,899174,100,728,725,Q5
2209,899413,180,694,663,Q5
2210,899612,339,679,645,Q5
2211,899991,518,675,654,Q5
2212,900569,199,254,443,Q4
2213,900848,120,386,305,Q7
2214,901147,419,140,400,Q4
2215,901686,199,368,425,Q4
2216,901965,140,558,576,Q5
2217,902164,100,497,498,Q4
2218,902304,140,490,388,Q7
2219,902463,319,488,352,Q7
2220,902822,239,469,366,Q7
2221,903081,359,465,367,Q7
2222,903540,219,546,349,Q8
2223,903779,299,544,350,Q8
2224,904158,319,539,269,Q8
2225,904497,359,521,269,Q7
2226,904956,578,524,276,Q7
2227,905554,120,503,345,Q7
2228,905813,399,457,235,Q7
2229,906232,459,506,286,Q7
2230,906710,718,600,271,Q8
2231,907488,299,554,540,Q5
2232,907807,239,515,624,Q4
2233,908066,160,503,542,Q4
2234,908245,459,525,478,Q4
2235,908724,160,524,471,Q4
2236,909043,239,566,494,Q5
2237,909302,139,692,656,Q5
2238,909860,219,505,551,Q4
2239,910099,618,571,545,Q5
2240,910737,299,525,488,Q4
2241,911096,199,507,475,Q4
2242,911395,100,507,467,Q4
2243,911595,379,478,404,Q4
2244,912033,857,471,368,Q7
2245,913010,160,513,376,Q7
2246,913190,618,526,431,Q4
2247,913828,160,555,360,Q8
2248,914007,319,553,344,Q8
2249,914486,678,519,428,Q4
2250,915184,100,518,426,Q4
2251,915303,180,522,445,Q4
2252,915502,758,520,439,Q4
2253,916280,299,525,444,Q4
2254,916599,259,518,431,Q4
2255,916878,199,487,385,Q7
2256,917098,159,457,344,Q7
2257,917317,1176,370,144,Q7
2258,918513,239,517,239,Q7
2259,918872,219,99,219,Q7
2260,919111,339,49,228,Q7
2261,919470,678,95,238,Q7
2262,920308,100,635,532,Q5
2263,920427,100,654,514,Q5
2264,920567,140,646,516,Q5
2265,920766,439,626,507,Q5
2266,921284,678,636,539,Q5
2267,922002,139,649,528,Q5
2268,922261,160,658,647,Q5
2269,922620,219,662,656,Q5
2270,922879,219,710,723,Q5
2271,923119,199,729,668,Q5
2272,923378,239,711,585,Q5
2273,923637,159,723,570,Q5
2274,923816,219,624,563,Q5
2275,924056,140,644,510,Q5
2276,924215,219,716,575,Q5
2277,924634,279,780,567,Q5
2278,925033,578,724,572,Q5
2279,925631,140,625,539,Q5
2280,925830,120,647,522,Q5
2281,925970,140,652,515,Q5
2282,926129,180,635,507,Q5
2283,926328,219,619,520,Q5
2284,926608,239,549,558,Q5
2285,926867,219,583,589,Q5
2286,927226,100,587,550,Q5
2287,927505,100,637,587,Q5
2288,927624,160,675,590,Q5
2289,927864,100,544,596,Q5
2290,928063,219,591,592,Q5
2291,928342,100,561,497,Q5
2292,928621,219,544,556,Q5
2293,928861,239,612,611,Q5
2294,929220,120,603,616,Q5
2295,929558,180,550,631,Q5
2296,929778,100,550,639,Q5
2297,929897,239,480,627,Q4
2298,930157,339,582,638,Q5
2299,930515,778,582,643,Q5
2300,931313,518,546,685,Q5
2301,931891,339,658,746,Q5
2302,932250,199,559,768,Q5
2303,932469,100,628,654,Q5
2304,932689,140,605,645,Q5
2305,932848,160,642,639,Q5
2306,933048,379,669,644,Q5
2307,933666,159,173,261,Q7
2308,933845,140,69,279,Q7
2309,934004,219,53,243,Q7
2310,934244,219,100,246,Q7
2311,934563,160,701,566,Q5
2312,934742,140,612,665,Q5
2313,935041,598,617,653,Q5
2314,935739,120,686,670,Q5
2315,935879,139,682,665,Q5
2316,936557,399,631,658,Q5
2317,937254,179,711,642,Q5
2318,937533,419,600,653,Q5
2319,937972,259,611,650,Q5
2320,938271,140,551,698,Q5
2321,938530,120,543,695,Q5
2322,938670,259,540,701,Q5
2323,938949,359,534,698,Q5
2324,939328,100,575,698,Q5
2325,939507,299,706,129,Q8
2326,939846,219,557,219,Q8
2327,940285,120,1091,791,Q6
2328,940444,100,1033,435,Q5
2329,940624,199,556,272,Q8
2330,940963,180,685,255,Q8
2331,941162,279,751,264,Q8
2332,941461,100,759,251,Q8
2333,941621,100,442,543,Q4
2334,942019,100,706,668,Q5
2335,942219,219,688,646,Q5
2336,942518,279,342,294,Q7
2337,943016,1097,676,643,Q5
2338,944133,399,673,649,Q5
2339,944551,259,673,643,Q5
2340,944851,279,687,643,Q5
2341,945209,199,782,701,Q5
2342,945429,239,739,767,Q5
2343,945867,638,686,759,Q5
2344,946545,219,684,740,Q5
2345,946784,139,676,742,Q5
2346,946944,159,682,752,Q5
2347,947143,140,687,755,Q5
2348,947323,179,689,732,Q5
2349,947542,120,691,757,Q5
2350,947682,120,684,738,Q5
2351,947941,658,690,757,Q5
2352,949177,139,498,630,Q4
2353,949356,199,720,524,Q5
2354,949596,120,724,528,Q5
2355,950234,100,744,607,Q5
2356,1160933,239,72,190,Q7
2357,1161192,119,117,187,Q7
2358,1161372,180,316,164,Q7
2359,1162408,140,493,568,Q4
2360,1162568,359,487,452,Q4
2361,1162947,459,499,413,Q4
2362,1163465,259,549,279,Q8
2363,1163804,179,1071,363,Q9
2364,1164123,259,522,491,Q4
2365,1164402,160,538,560,Q5
2366,1164622,219,509,531,Q4
2367,1164861,120,555,280,Q8
2368,1165160,179,541,285,Q8
2369,1165459,140,579,260,Q8
2370,1165658,120,578,268,Q8
2371,1165858,219,989,299,Q8
2372,1166097,180,971,276,Q8
2373,1166496,239,372,267,Q7
2374,1166755,179,485,268,Q7
2375,1167213,140,564,337,Q8
2376,1168370,179,657,888,Q2
2377,1168589,100,665,907,Q2
2378,1169088,538,650,929,Q2
2379,1169726,100,1059,908,Q2
2380,1169845,618,1191,1003,Q3
2381,1171021,977,674,1084,Q2
2382,1172018,219,619,1052,Q2
2383,1172258,139,699,1093,Q2
2384,1172477,179,321,1220,Q1
2385,1172856,140,405,386,Q7
2386,1173155,100,496,281,Q7
2387,1173274,100,505,274,Q7
2388,1173673,139,501,348,Q7
2389,1174072,419,64,215,Q7
2390,1174530,199,464,254,Q7
2391,1174750,1595,476,252,Q7
2392,1176724,100,395,501,Q4
2393,1177162,120,993,419,Q5
2394,1177960,339,58,188,Q7
2395,1178378,219,447,290,Q7
2396,1178618,160,409,384,Q7
2397,1179236,279,922,406,Q5
2398,1179554,459,894,283,Q8
2399,1180053,219,512,463,Q4
2400,1180472,100,348,564,Q4
2401,1180631,140,330,537,Q4
2402,1180950,140,935,360,Q8
2403,1181130,239,939,369,Q8
2404,1181429,199,241,229,Q7
2405,1181728,538,38,222,Q7
2406,1182725,219,965,348,Q8
2407,1183024,199,183,390,Q7
2408,1183243,140,177,398,Q7
2409,1183502,100,315,573,Q4
2410,1184001,179,874,239,Q8
2411,1184399,100,964,297,Q8
2412,1184718,140,960,300,Q8
2413,1185037,140,415,430,Q4
2414,1185596,179,998,330,Q8
2415,1185795,179,637,437,Q5
2416,1186194,120,615,518,Q5
2417,1186413,160,730,225,Q8
2418,1186692,439,584,176,Q8
2419,1187151,160,588,179,Q8
2420,1187550,120,605,288,Q8
2421,1187948,100,936,366,Q8
2422,1188168,479,895,263,Q8
2423,1188965,299,714,256,Q8
2424,1189284,499,664,272,Q8
2425,1190002,160,646,264,Q8
2426,1190181,100,500,266,Q7
2427,1190361,219,491,255,Q7
2428,1190720,239,208,441,Q4
2429,1191078,100,242,495,Q4
2430,1191278,120,776,473,Q5
2431,1191418,140,808,488,Q5
2432,1191637,120,786,532,Q5
2433,1191976,139,675,611,Q5
2434,1192594,120,134,122,Q7
2435,1192793,100,124,128,Q7
2436,1192933,299,393,40,Q7
2437,1193331,339,764,282,Q8
2438,1193910,140,761,286,Q8
2439,1194667,100,222,489,Q4
2440,1194787,100,209,484,Q4
2441,1194926,159,207,471,Q4
2442,1195365,120,717,143,Q8
2443,1195544,239,116,87,Q7
2444,1195824,259,125,60,Q7
2445,1196541,339,19,13,Q7
2446,1197000,319,463,343,Q7
2447,1197598,179,651,460,Q5
2448,1198236,379,778,448,Q5
2449,1198714,259,855,400,Q5
2450,1199014,199,805,338,Q8
2451,1199273,339,800,183,Q8
2452,1199711,100,450,318,Q7
2453,1199891,100,449,324,Q7
2454,1200050,140,683,504,Q5
2455,1200668,179,799,520,Q5
2456,1200967,199,555,101,Q8
2457,1201227,319,138,107,Q7
2458,1201566,120,140,116,Q7
2459,1202024,199,920,52,Q8
2460,1202263,359,1256,68,Q9
2461,1202722,179,1316,224,Q9
2462,1202921,399,1344,330,Q9
2463,1203420,160,553,433,Q5
2464,1204078,379,592,559,Q5
2465,1204915,119,624,25,Q8
2466,1205134,658,731,17,Q8
2467,1205832,120,405,221,Q7
