SL No.,TimeStamp,Duration,X,Y,Quadrant
912,314922,120,353,533,Q4
913,315061,160,344,520,Q4
914,315241,419,355,495,Q4
915,315679,339,352,496,Q4
916,316038,199,343,549,Q4
917,316357,259,328,552,Q4
918,316716,518,351,518,Q4
919,317414,140,311,573,Q4
920,317613,279,313,577,Q4
921,318132,179,344,535,Q4
922,318331,917,275,630,Q4
923,319268,120,267,626,Q4
924,319428,180,250,624,Q4
925,319627,180,262,622,Q4
926,319846,159,274,611,Q4
927,320046,339,265,609,Q4
928,320405,518,278,580,Q4
929,320943,239,279,584,Q4
930,321421,160,384,592,Q4
931,321601,180,382,514,Q4
932,322079,259,235,623,Q4
933,322518,100,265,623,Q4
934,322797,598,242,627,Q4
935,323415,159,235,625,Q4
936,323754,139,241,634,Q4
937,323914,160,234,641,Q4
938,324292,199,266,626,Q4
939,324591,299,250,632,Q4
940,325010,100,225,608,Q4
941,325130,239,171,498,Q4
942,325389,120,394,478,Q4
943,325728,100,1007,598,Q5
944,326565,160,1041,602,Q5
945,326784,120,1044,597,Q5
946,326924,199,1040,604,Q5
947,327143,100,1036,587,Q5
948,327562,239,982,618,Q5
949,328340,120,966,567,Q5
950,328519,100,970,581,Q5
951,328679,120,968,578,Q5
952,328878,120,978,562,Q5
953,329037,120,967,592,Q5
954,329616,219,1066,565,Q6
955,330134,219,1104,629,Q6
956,330413,100,1095,531,Q6
957,330732,179,1149,526,Q6
958,331171,160,1136,562,Q6
959,331430,119,1203,584,Q6
960,331569,140,1089,571,Q6
961,331729,120,1080,584,Q6
962,331948,159,1028,676,Q5
963,332586,179,1040,681,Q5
964,332865,259,1046,661,Q5
965,333144,100,1041,677,Q5
966,333623,199,378,547,Q4
967,334341,160,1064,669,Q5
968,334580,319,1169,762,Q6
969,334919,100,1074,716,Q6
970,335118,339,1144,757,Q6
971,335517,319,1140,761,Q6
972,335916,100,1199,765,Q6
973,336035,558,1143,765,Q6
974,336614,279,1181,793,Q6
975,336913,718,1138,771,Q6
976,337650,140,1153,758,Q6
977,337810,219,1099,748,Q6
978,338069,219,1088,754,Q6
979,338308,538,1099,768,Q6
980,338867,479,1201,763,Q6
981,339365,219,1201,827,Q3
982,339664,379,1046,768,Q5
983,340103,179,1034,777,Q5
984,340302,140,1035,771,Q5
985,340840,239,1103,769,Q6
986,341100,179,1178,796,Q6
987,341299,179,1174,824,Q3
988,341498,399,1130,869,Q3
989,342176,419,1090,880,Q3
990,342615,179,1056,879,Q2
991,342874,120,1029,882,Q2
992,343014,359,990,886,Q2
993,343392,120,991,894,Q2
994,343632,120,1068,889,Q3
995,343811,199,1081,885,Q3
996,344369,419,1030,749,Q5
997,345067,199,1039,786,Q5
998,345526,279,1027,722,Q5
999,345825,219,1027,725,Q5
1000,346104,239,1127,718,Q6
1001,347061,120,945,709,Q5
1002,347380,459,1012,716,Q5
1003,347858,339,1028,715,Q5
1004,348257,139,1002,656,Q5
1005,348656,139,1038,706,Q5
1006,348815,120,1037,698,Q5
1007,348955,179,1000,713,Q5
1008,349394,140,1013,670,Q5
1009,349553,180,1010,668,Q5
1010,349752,120,1010,683,Q5
1011,349972,100,1023,731,Q5
1012,350251,140,1108,707,Q6
1013,350410,139,1101,719,Q6
1014,350570,160,1128,700,Q6
1015,350749,100,1129,690,Q6
1016,350949,439,1115,709,Q6
1017,351447,180,977,720,Q5
1018,351686,160,877,740,Q5
1019,351866,100,882,737,Q5
1020,351986,239,882,742,Q5
1021,352703,120,982,654,Q5
1022,352982,239,999,590,Q5
1023,353242,100,1014,652,Q5
1024,353600,159,1099,557,Q6
1025,353780,299,1097,539,Q6
1026,354119,180,1136,548,Q6
1027,354318,259,1084,536,Q6
1028,354597,139,1086,540,Q6
1029,354757,219,1069,562,Q6
1030,355275,179,1186,531,Q6
1031,355474,140,1074,540,Q6
1032,356053,160,1089,602,Q6
1033,356412,140,1113,775,Q6
1034,356611,419,1030,829,Q2
1035,357050,160,1042,790,Q5
1036,357309,279,1037,766,Q5
1037,357668,379,1002,861,Q2
1038,358066,120,1003,855,Q2
1039,358425,299,1006,827,Q2
1040,358744,200,955,798,Q5
1041,359063,319,924,783,Q5
1042,359402,139,922,789,Q5
1043,359841,100,972,710,Q5
1044,360000,179,990,668,Q5
1045,360200,100,982,627,Q5
1046,360499,140,982,576,Q5
1047,360898,180,962,593,Q5
1048,361157,120,958,573,Q5
1049,361735,100,1043,554,Q5
1050,362213,379,956,599,Q5
1051,362612,120,989,644,Q5
1052,362931,199,1023,650,Q5
1053,363609,279,1012,660,Q5
1054,364008,179,1045,657,Q5
1055,364666,160,992,661,Q5
1056,365144,160,1057,657,Q5
1057,365463,339,1120,555,Q6
1058,365942,279,1076,545,Q6
1059,366460,120,1119,535,Q6
1060,366600,120,1112,547,Q6
1061,366739,199,1105,563,Q6
1062,366959,120,1111,558,Q6
1063,367138,160,1103,636,Q6
1064,367357,179,1112,586,Q6
1065,367557,140,1112,590,Q6
1066,367716,459,1094,550,Q6
1067,368633,439,1087,551,Q6
1068,369192,100,1033,509,Q5
1069,369431,479,1176,468,Q6
1070,369929,778,1098,546,Q6
1071,370727,299,1051,505,Q5
1072,371086,179,1105,488,Q6
1073,371285,379,1195,592,Q6
1074,371744,379,1038,618,Q5
1075,372222,100,1044,612,Q5
1076,372342,179,1075,608,Q6
1077,373039,279,1069,620,Q6
1078,373538,419,1027,635,Q5
1079,374176,120,1100,465,Q6
1080,374595,159,1003,478,Q5
1081,374774,179,877,649,Q5
1082,375073,140,862,755,Q5
1083,375233,120,866,744,Q5
1084,375392,159,835,740,Q5
1085,375631,179,841,735,Q5
1086,375831,239,840,736,Q5
1087,376090,159,839,735,Q5
1088,376269,180,775,902,Q2
1089,376469,279,763,915,Q2
1090,377027,279,913,725,Q5
1091,377326,179,945,670,Q5
1092,377565,179,911,707,Q5
1093,377785,160,842,788,Q5
1094,378004,439,800,791,Q5
1095,378462,837,789,890,Q2
1096,379400,140,845,854,Q2
1097,379579,279,834,864,Q2
1098,379978,658,791,896,Q2
1099,380656,120,889,755,Q5
1100,381054,239,906,719,Q5
1101,381852,100,812,827,Q2
1102,382310,199,930,780,Q5
1103,382530,379,913,790,Q5
1104,382928,359,914,783,Q5
1105,383307,100,864,831,Q2
1106,383606,179,809,878,Q2
1107,384025,199,944,647,Q5
1108,384264,120,946,658,Q5
1109,384424,279,931,654,Q5
1110,384803,199,962,659,Q5
1111,385201,379,846,814,Q2
1112,385600,140,838,794,Q5
1113,386258,140,978,587,Q5
1114,386418,179,975,559,Q5
1115,386896,120,977,562,Q5
1116,387255,179,974,559,Q5
1117,387554,120,1015,554,Q5
1118,387853,259,888,558,Q5
1119,388212,199,821,731,Q5
1120,388950,120,1027,524,Q5
1121,389109,359,907,575,Q5
1122,389488,180,869,597,Q5
1123,389787,120,1019,633,Q5
1124,389946,140,1026,633,Q5
1125,390146,159,992,670,Q5
1126,390385,120,999,624,Q5
1127,390525,140,1007,626,Q5
1128,390684,179,953,615,Q5
1129,391482,180,1036,464,Q5
1130,391741,180,1012,461,Q5
1131,391940,179,1007,445,Q5
1132,392140,140,1007,463,Q5
1133,392439,419,1100,463,Q6
1134,392877,538,1020,474,Q5
1135,393874,180,1075,492,Q6
1136,394273,100,1009,489,Q5
1137,394532,239,1085,501,Q6
1138,394951,199,1097,502,Q6
1139,395270,140,1095,505,Q6
1140,395429,578,1110,467,Q6
1141,396027,518,1122,512,Q6
1142,396685,140,291,506,Q4
1143,396845,100,386,477,Q4
1144,396964,140,386,460,Q4
1145,397124,179,367,525,Q4
1146,397323,179,350,568,Q4
1147,397543,160,267,605,Q4
1148,397722,120,210,606,Q4
1149,397862,239,207,611,Q4
1150,398121,179,184,556,Q4
1151,398360,199,168,545,Q4
1152,398579,180,180,595,Q4
1153,398859,159,222,618,Q4
1154,399118,179,258,485,Q4
1155,399337,259,348,565,Q4
1156,399636,259,339,602,Q4
1157,399935,319,363,584,Q4
1158,400274,160,408,568,Q4
1159,400573,359,379,520,Q4
1160,400972,279,383,490,Q4
1161,401271,160,393,456,Q4
1162,401570,120,1056,463,Q5
1163,401809,219,1121,469,Q6
1164,402048,180,1088,435,Q6
1165,402248,160,1111,434,Q6
1166,402427,279,1176,435,Q6
1167,402726,419,1099,447,Q6
1168,403165,159,1152,425,Q6
1169,403524,100,311,477,Q4
1170,403644,219,397,468,Q4
1171,403883,279,385,500,Q4
1172,404321,100,372,551,Q4
1173,404720,100,231,612,Q4
1174,404860,179,176,598,Q4
1175,405059,159,172,530,Q4
1176,405418,199,261,630,Q4
1177,405677,159,252,643,Q4
1178,406076,259,252,644,Q4
1179,406355,140,255,642,Q4
1180,406614,399,258,656,Q4
1181,407113,219,264,651,Q4
1182,407372,319,272,653,Q4
1183,407711,120,272,648,Q4
1184,408169,159,353,719,Q4
1185,408409,120,353,702,Q4
1186,409306,140,403,654,Q4
1187,409665,120,383,714,Q4
1188,410223,459,376,716,Q4
1189,410821,299,277,647,Q4
1190,411778,219,1094,564,Q6
1191,412077,140,1039,675,Q5
1192,412236,120,1049,651,Q5
1193,412576,140,1043,637,Q5
1194,412914,100,1076,636,Q6
1195,413174,219,1010,651,Q5
1196,414071,180,1129,655,Q6
1197,414270,140,1029,666,Q5
1198,414509,299,1021,662,Q5
1199,415008,179,991,700,Q5
1200,415207,159,1019,693,Q5
1201,415407,160,1057,698,Q5
1202,415686,199,1045,754,Q5
1203,415925,319,1071,769,Q6
1204,416404,199,1037,701,Q5
1205,416723,239,1070,761,Q6
1206,417201,339,1181,829,Q3
1207,417859,100,1048,887,Q2
1208,418298,140,1079,608,Q6
1209,419095,160,968,592,Q5
1210,419354,100,913,587,Q5
1211,419693,139,842,592,Q5
1212,419873,160,1134,544,Q6
1213,420172,219,1192,546,Q6
1214,420511,439,1104,515,Q6
1215,420969,279,1113,550,Q6
1216,421288,259,1156,554,Q6
1217,421567,478,1223,562,Q6
1218,422066,598,1107,550,Q6
1219,422684,1356,1105,512,Q6
1220,424059,1117,1107,496,Q6
1221,425196,498,1087,466,Q6
1222,425754,519,1212,582,Q6
1223,426352,718,1126,463,Q6
1224,427110,658,1212,517,Q6
1225,427808,179,1106,470,Q6
1226,428446,100,236,640,Q4
1227,428565,140,301,637,Q4
1228,428765,140,370,574,Q4
1229,429243,140,384,503,Q4
1230,429403,279,391,460,Q4
1231,429802,498,599,354,Q8
1232,430519,239,521,576,Q4
1233,430818,179,789,1196,Q2
1234,431237,160,643,994,Q2
1235,431516,140,593,651,Q5
1236,431676,159,602,512,Q5
1237,431915,199,630,456,Q5
1238,432214,239,621,428,Q5
1239,432473,538,617,402,Q5
1240,433191,778,627,407,Q5
1241,433988,199,625,409,Q5
1242,434407,199,625,411,Q5
1243,434626,279,627,418,Q5
1244,434965,179,646,689,Q5
1245,435264,140,634,677,Q5
1246,436102,100,639,573,Q5
1247,436281,159,624,569,Q5
1248,436580,319,621,566,Q5
1249,436919,160,628,551,Q5
1250,437158,179,632,411,Q5
1251,437378,160,539,284,Q8
1252,437577,359,464,212,Q7
1253,437956,319,658,268,Q8
1254,438474,140,605,442,Q5
1255,438893,479,624,415,Q5
1256,439392,159,538,421,Q5
1257,439571,518,622,417,Q5
1258,440309,160,623,429,Q5
1259,440488,279,627,422,Q5
1260,441286,140,664,512,Q5
1261,441505,159,624,467,Q5
1262,441684,140,630,407,Q5
1263,441844,219,620,415,Q5
1264,442083,120,618,401,Q5
1265,442342,1097,629,407,Q5
1266,443459,179,626,411,Q5
1267,443658,379,627,414,Q5
1268,444057,399,625,430,Q5
1269,444476,359,627,423,Q5
1270,444854,1097,628,429,Q5
1271,445971,339,630,429,Q5
1272,446330,379,619,420,Q5
1273,446828,100,819,444,Q5
1274,446988,179,1080,492,Q6
1275,447247,199,1082,487,Q6
1276,447685,140,1085,486,Q6
1277,448124,199,622,409,Q5
1278,448343,199,524,428,Q4
1279,448583,459,637,420,Q5
1280,449061,399,620,427,Q5
1281,449480,179,663,433,Q5
1282,449759,239,627,427,Q5
1283,450018,100,610,387,Q8
1284,450138,299,616,390,Q8
1285,450457,259,620,416,Q5
1286,450816,1216,628,417,Q5
1287,452052,199,639,428,Q5
1288,452311,1216,630,427,Q5
1289,453547,877,624,420,Q5
1290,454544,339,625,408,Q5
1291,454903,319,625,425,Q5
1292,455341,140,612,412,Q5
1293,455501,1316,627,420,Q5
1294,456837,678,624,420,Q5
1295,457535,459,623,423,Q5
1296,458312,199,632,433,Q5
1297,458591,219,628,418,Q5
1298,458890,219,759,391,Q8
1299,459130,379,622,421,Q5
1300,459528,239,646,410,Q5
1301,459788,179,633,392,Q8
1302,459987,199,692,376,Q8
1303,460226,359,619,421,Q5
1304,460685,279,613,385,Q8
1305,460984,199,693,359,Q8
1306,461203,179,686,353,Q8
1307,461502,160,855,454,Q5
1308,461682,179,1032,498,Q5
1309,461921,279,1083,489,Q6
1310,462240,120,845,474,Q5
1311,462399,100,834,471,Q5
1312,462579,120,281,500,Q4
1313,462818,160,239,503,Q4
1314,463017,359,452,213,Q7
1315,463416,199,604,223,Q8
1316,463635,180,588,228,Q8
1317,463835,279,476,223,Q7
1318,464174,2233,594,234,Q8
1319,466467,498,460,252,Q7
1320,466985,199,626,234,Q8
1321,467204,977,590,239,Q8
1322,468201,1336,594,238,Q8
1323,469577,1575,591,237,Q8
1324,471192,140,659,236,Q8
1325,471351,1715,595,236,Q8
1326,473086,140,544,232,Q8
1327,473245,239,434,226,Q7
1328,473505,758,442,218,Q7
1329,474302,439,575,221,Q8
1330,474761,1216,595,230,Q8
1331,475997,179,498,223,Q7
1332,476196,718,597,235,Q8
1333,476934,120,753,228,Q8
1334,477073,100,753,229,Q8
1335,477233,339,602,228,Q8
1336,477592,120,703,229,Q8
1337,477731,100,707,234,Q8
1338,477871,1136,602,240,Q8
1339,479027,897,712,234,Q8
1340,479944,160,643,207,Q8
1341,480124,199,614,188,Q8
1342,480363,180,525,189,Q7
1343,480622,578,482,187,Q7
1344,481220,379,720,238,Q8
1345,481619,180,742,240,Q8
1346,481818,1077,830,242,Q8
1347,482915,1176,696,254,Q8
1348,484111,439,697,266,Q8
1349,484610,339,615,243,Q8
1350,484969,558,693,239,Q8
1351,485547,638,714,240,Q8
1352,486205,239,512,225,Q7
1353,486464,2911,581,245,Q8
1354,489395,319,608,235,Q8
1355,489734,399,706,231,Q8
1356,490152,179,724,233,Q8
1357,490352,339,726,231,Q8
1358,490711,419,726,230,Q8
1359,491189,478,629,258,Q8
1360,491688,120,555,234,Q8
1361,491827,339,668,232,Q8
1362,492186,877,594,241,Q8
1363,493083,339,623,217,Q8
1364,493442,180,702,229,Q8
1365,493641,578,600,242,Q8
1366,494399,578,605,257,Q8
1367,494997,1974,594,266,Q8
1368,496991,279,606,241,Q8
1369,497290,877,580,245,Q8
1370,498367,140,453,222,Q7
1371,498805,538,221,510,Q4
1372,499483,578,229,496,Q4
1373,500101,140,341,611,Q4
1374,500480,160,972,526,Q5
1375,500859,100,844,478,Q5
1376,501018,339,817,493,Q5
1377,501656,100,821,498,Q5
1378,501776,100,814,483,Q5
1379,501915,120,823,500,Q5
1380,502055,219,822,496,Q5
1381,502374,119,1022,518,Q5
1382,502514,219,1014,521,Q5
1383,502852,100,838,495,Q5
1384,502972,160,834,734,Q5
1385,503152,120,831,812,Q2
1386,503351,279,795,887,Q2
1387,503650,120,870,907,Q2
1388,503949,120,829,479,Q5
1389,504248,120,222,548,Q4
1390,504547,120,164,362,Q7
1391,504767,199,148,231,Q7
1392,505046,179,481,240,Q7
1393,505245,140,365,235,Q7
1394,505405,140,455,229,Q7
1395,505584,259,602,240,Q8
1396,505883,140,383,243,Q7
1397,506042,200,252,254,Q7
1398,506282,738,105,256,Q7
1399,507358,140,124,249,Q7
1400,507538,139,116,246,Q7
1401,507717,100,114,245,Q7
1402,507897,379,262,247,Q7
1403,508296,279,298,245,Q7
1404,508594,219,188,243,Q7
1405,508834,179,278,240,Q7
1406,509033,140,250,239,Q7
1407,509212,200,109,253,Q7
1408,509691,120,282,713,Q4
1409,510249,219,320,768,Q4
1410,510489,100,334,802,Q1
1411,510688,180,388,714,Q4
1412,510987,100,295,723,Q4
1413,511226,199,387,812,Q1
1414,511446,279,363,815,Q1
1415,511904,179,478,776,Q4
1416,512183,618,460,760,Q4
1417,513021,100,605,857,Q2
1418,513280,180,434,757,Q4
1419,513519,199,418,772,Q4
1420,513878,140,395,791,Q4
1421,514037,140,390,819,Q1
1422,514237,259,383,807,Q1
1423,514516,339,372,830,Q1
1424,514975,140,421,832,Q1
1425,515214,758,397,820,Q1
1426,515991,159,395,815,Q1
1427,516171,299,329,815,Q1
1428,516589,299,277,750,Q4
1429,516908,199,271,750,Q4
1430,517208,140,280,716,Q4
1431,517387,160,278,695,Q4
1432,517566,140,342,814,Q1
1433,517766,299,339,826,Q1
1434,518125,159,329,816,Q1
1435,518783,100,245,761,Q4
1436,519002,160,403,809,Q1
1437,519181,120,385,821,Q1
1438,519321,239,392,807,Q1
1439,519700,100,394,822,Q1
1440,520019,239,255,790,Q4
1441,520298,399,472,782,Q4
1442,520856,100,460,764,Q4
1443,520976,179,382,894,Q1
1444,521175,179,384,900,Q1
1445,521374,100,380,897,Q1
1446,521494,159,378,899,Q1
1447,521713,120,430,777,Q4
1448,521972,299,514,812,Q1
1449,522312,120,518,834,Q1
1450,522970,100,520,850,Q1
1451,523249,219,414,871,Q1
1452,523747,120,456,877,Q1
1453,523907,120,429,889,Q1
1454,524305,678,546,799,Q5
1455,525063,179,457,816,Q1
1456,525601,239,502,825,Q1
1457,526638,140,492,821,Q1
1458,526877,180,464,762,Q4
1459,528054,159,837,864,Q2
1460,528333,100,803,862,Q2
1461,528572,140,762,876,Q2
1462,528731,199,774,866,Q2
1463,529090,159,898,701,Q5
1464,529270,100,900,707,Q5
1465,529629,100,1011,676,Q5
1466,529768,179,1018,665,Q5
1467,530147,100,1034,647,Q5
1468,530426,219,372,739,Q4
1469,530665,100,369,716,Q4
1470,530905,100,353,732,Q4
1471,531024,120,352,709,Q4
1472,531164,100,347,710,Q4
1473,531423,120,282,702,Q4
1474,531582,479,251,559,Q4
1475,532081,319,240,563,Q4
1476,532420,219,198,576,Q4
1477,533158,140,463,759,Q4
1478,533337,518,451,677,Q4
1479,533875,179,451,680,Q4
1480,534254,239,287,603,Q4
1481,534513,239,282,681,Q4
1482,534832,159,464,776,Q4
1483,535012,179,465,775,Q4
1484,535450,140,520,822,Q1
1485,535630,279,442,897,Q1
1486,535949,638,423,897,Q1
1487,536627,100,544,926,Q2
1488,536906,379,429,904,Q1
1489,537305,100,575,940,Q2
1490,537424,100,569,933,Q2
1491,537604,199,583,888,Q2
1492,538222,120,476,805,Q1
1493,539039,279,404,887,Q1
1494,539338,239,420,896,Q1
1495,540096,199,479,674,Q4
1496,540315,120,466,661,Q4
1497,540455,219,487,630,Q4
1498,540694,199,481,617,Q4
1499,540933,199,484,625,Q4
1500,541152,239,482,618,Q4
1501,541412,279,532,681,Q4
1502,541731,140,493,696,Q4
1503,541890,100,533,691,Q6
1504,542249,179,511,699,Q4
1505,542448,199,507,608,Q4
1506,543425,199,1027,637,Q5
1507,543744,179,1050,640,Q5
1508,544303,179,1021,642,Q5
1509,544542,100,1027,629,Q5
1510,545000,120,1169,652,Q6
1511,545838,140,1167,677,Q6
1512,545997,179,1215,672,Q6
1513,546456,199,483,625,Q4
1514,546715,120,481,588,Q4
1515,546854,100,476,580,Q4
1516,547193,100,118,327,Q7
1517,547453,140,530,643,Q4
1518,547752,120,1188,656,Q6
1519,547951,379,1134,671,Q6
1520,548350,379,1115,669,Q6
1521,548749,199,1065,606,Q5
1522,548968,259,998,537,Q5
1523,549347,199,330,237,Q7
1524,549566,179,262,234,Q7
1525,549766,259,102,245,Q7
1526,550084,100,998,549,Q5
1527,550304,159,1024,547,Q5
1528,550503,120,1022,548,Q5
1529,550762,259,1023,546,Q5
1530,551161,159,1034,551,Q5
1531,551580,199,1089,550,Q6
1532,551979,139,1019,548,Q5
1533,552138,100,1011,542,Q5
1534,552298,159,1007,553,Q5
1535,552477,160,1047,542,Q5
1536,552955,199,997,562,Q5
1537,553254,159,977,555,Q5
1538,553434,100,1007,589,Q5
1539,553833,219,1012,593,Q5
1540,554092,319,1017,598,Q5
1541,554431,319,1064,603,Q5
1542,554770,180,1076,573,Q6
1543,554969,179,1053,510,Q5
1544,555228,379,1062,597,Q5
1545,555647,199,1044,621,Q5
1546,556126,120,475,683,Q4
1547,556365,439,485,599,Q4
1548,556863,180,540,677,Q5
1549,557182,140,510,705,Q4
1550,557342,100,521,699,Q4
1551,557880,120,1034,576,Q5
1552,558020,239,1033,629,Q5
1553,558339,219,1062,569,Q5
1554,558717,120,1066,596,Q6
1555,558857,239,1063,599,Q5
1556,559336,179,982,659,Q5
1557,559535,199,943,663,Q5
1558,559774,160,947,654,Q5
1559,560472,239,973,666,Q5
1560,560970,120,984,666,Q5
1561,561409,120,929,548,Q5
1562,561628,180,927,540,Q5
1563,561848,558,929,541,Q5
1564,562665,239,1007,644,Q5
1565,562944,199,939,582,Q5
1566,563403,100,973,584,Q5
1567,563542,140,985,607,Q5
1568,564001,239,1036,494,Q5
1569,564499,100,980,482,Q5
1570,564998,100,449,654,Q4
1571,565277,180,472,600,Q4
1572,565496,259,502,577,Q4
1573,565775,179,492,575,Q4
1574,565995,219,527,660,Q4
1575,566413,140,565,664,Q5
1576,566593,120,1020,466,Q5
1577,566812,100,1032,464,Q5
1578,566992,179,1069,491,Q6
1579,567211,180,1054,517,Q5
1580,567530,219,1026,559,Q5
1581,567988,199,1000,573,Q5
1582,568786,219,603,251,Q8
1583,569025,219,475,222,Q7
1584,569264,339,588,258,Q8
1585,569663,219,1016,573,Q5
1586,570022,219,933,604,Q5
1587,570261,179,700,396,Q8
1588,570461,459,601,242,Q8
1589,571158,259,1014,561,Q5
1590,571437,180,1046,517,Q5
1591,571637,100,1038,512,Q5
1592,571896,120,994,513,Q5
1593,572235,199,1229,257,Q9
1594,572534,179,584,258,Q8
1595,572734,399,609,252,Q8
1596,573152,578,608,255,Q8
1597,573750,319,605,210,Q8
1598,574089,3728,596,239,Q8
1599,577837,1276,621,185,Q8
1600,579133,299,704,190,Q8
1601,579452,439,674,205,Q8
1602,579911,279,593,214,Q8
1603,580210,678,604,193,Q8
1604,580908,618,585,219,Q8
1605,581546,1515,594,248,Q8
1606,583679,2711,590,265,Q8
1607,586410,279,328,254,Q7
1608,586710,718,559,243,Q8
1609,587447,1934,601,197,Q8
1610,589401,518,604,184,Q8
1611,589939,538,611,188,Q8
1612,590498,299,530,193,Q7
1613,590817,179,485,202,Q7
1614,591036,160,676,238,Q8
1615,591236,139,765,235,Q8
1616,591395,478,529,221,Q7
1617,591893,379,453,210,Q7
1618,592312,758,599,237,Q8
1619,593090,478,559,247,Q8
1620,593588,578,601,242,Q8
1621,594186,140,467,239,Q7
1622,594386,179,274,240,Q7
1623,594605,160,150,248,Q7
1624,594784,379,100,249,Q7
1625,595203,299,299,249,Q7
1626,595582,299,596,245,Q8
1627,595980,120,472,227,Q7
1628,596180,798,599,244,Q8
1629,596997,279,617,246,Q8
1630,597296,279,604,251,Q8
1631,597615,239,469,230,Q7
1632,597875,379,306,243,Q7
1633,598572,120,923,507,Q5
1634,599031,179,962,456,Q5
1635,599330,140,538,230,Q8
1636,599490,299,605,231,Q8
1637,599828,259,456,223,Q7
1638,600108,199,596,240,Q8
1639,601124,160,964,494,Q5
1640,601304,279,897,490,Q5
1641,601683,120,942,502,Q5
1642,601882,100,840,471,Q5
1643,602201,180,992,504,Q5
1644,602700,159,984,551,Q5
1645,603078,180,1042,505,Q5
1646,603278,100,1056,478,Q5
1647,603477,120,1123,489,Q6
1648,603736,140,1015,484,Q5
1649,603896,259,1005,494,Q5
1650,604195,179,1003,482,Q5
1651,604394,219,1006,488,Q5
1652,604773,199,1021,480,Q5
1653,604992,100,953,475,Q5
1654,605172,100,956,482,Q5
1655,605371,199,925,488,Q5
1656,605670,139,1033,536,Q5
1657,605910,100,976,568,Q5
1658,606129,159,949,595,Q5
1659,606308,100,920,628,Q5
1660,606428,259,922,612,Q5
1661,606727,179,915,615,Q5
1662,606926,259,964,608,Q5
1663,607764,100,991,564,Q5
1664,607883,239,953,588,Q5
1665,609139,140,946,449,Q5
1666,609418,160,469,595,Q4
1667,609678,100,497,610,Q4
1668,610076,140,546,662,Q5
1669,610236,140,547,661,Q5
1670,610515,140,515,702,Q4
1671,610734,140,507,702,Q4
1672,611193,120,487,708,Q4
1673,611332,319,489,696,Q4
1674,611691,259,452,693,Q4
1675,612070,140,450,661,Q4
1676,612230,140,453,685,Q4
1677,612489,159,455,687,Q4
1678,612668,120,435,701,Q4
1679,612828,319,441,695,Q4
1680,613207,100,455,668,Q4
1681,613605,100,461,665,Q4
1682,614463,120,477,691,Q4
1683,614802,200,533,688,Q6
1684,615160,279,482,619,Q4
1685,615559,100,507,581,Q4
1686,615679,180,495,590,Q4
1687,615918,160,475,590,Q4
1688,616397,100,496,605,Q4
1689,617094,100,926,471,Q5
1690,617214,259,924,475,Q5
1691,617613,120,904,474,Q5
1692,618091,100,517,668,Q4
1693,618211,259,543,668,Q5
1694,618550,120,522,678,Q4
1695,618749,120,983,541,Q5
1696,618968,100,1032,537,Q5
1697,619407,140,1048,521,Q5
1698,619586,140,1055,532,Q5
1699,619806,219,1019,558,Q5
1700,620205,140,996,587,Q5
1701,620763,199,534,691,Q5
1702,621042,299,442,677,Q4
1703,621540,179,521,690,Q4
1704,621859,120,555,671,Q5
1705,622099,140,521,685,Q4
1706,622438,100,432,672,Q4
1707,622996,120,985,568,Q5
1708,623155,179,1012,562,Q5
1709,623355,279,1038,524,Q5
1710,623674,339,1079,464,Q6
1711,624033,479,1057,463,Q5
1712,624531,279,1162,478,Q6
1713,624850,459,1061,476,Q5
1714,625328,199,1124,562,Q6
1715,625548,758,1170,560,Q6
1716,626325,518,1212,518,Q6
1717,626864,259,1193,565,Q6
1718,627143,259,1131,576,Q6
1719,627442,199,1054,466,Q5
1720,627661,140,1049,477,Q5
1721,627861,279,1054,463,Q5
1722,628180,219,992,541,Q5
1723,628439,160,1029,533,Q5
1724,628618,339,1041,534,Q5
1725,628977,139,978,581,Q5
1726,629675,339,887,627,Q5
1727,630114,239,881,631,Q5
1728,630373,179,891,636,Q5
1729,630612,120,874,635,Q5
1730,630772,259,885,634,Q5
1731,631150,140,983,646,Q5
1732,631410,299,977,642,Q5
1733,631928,299,1014,678,Q5
1734,632406,180,1034,693,Q5
1735,633304,100,909,627,Q5
1736,633523,100,908,616,Q5
1737,633702,120,929,731,Q5
1738,633922,100,957,736,Q5
1739,634061,140,954,755,Q5
1740,634520,419,884,625,Q5
1741,634958,239,906,622,Q5
1742,635258,140,913,625,Q5
1743,635517,120,924,609,Q5
1744,635816,140,981,594,Q5
1745,635995,159,983,555,Q5
1746,636254,100,841,508,Q5
1747,636494,160,831,488,Q5
1748,637172,100,465,607,Q4
1749,637291,160,466,623,Q4
1750,637470,239,456,659,Q4
1751,637809,140,497,682,Q4
1752,638168,100,458,661,Q4
1753,638408,199,471,709,Q4
1754,638806,140,452,600,Q4
1755,639106,159,451,604,Q4
1756,639524,160,439,599,Q4
1757,639723,120,447,600,Q4
1758,639863,120,459,717,Q4
1759,640003,100,469,723,Q4
1760,640122,379,468,738,Q4
1761,640860,119,492,746,Q4
1762,641059,199,502,819,Q1
1763,641378,120,386,870,Q1
1764,641518,100,376,873,Q1
1765,641697,339,494,836,Q1
1766,642275,459,497,810,Q1
1767,642754,339,485,826,Q1
1768,643213,179,492,828,Q1
1769,643412,179,496,833,Q1
1770,643611,279,496,824,Q1
1771,644150,199,553,784,Q5
1772,644369,119,548,792,Q5
